"rt","url","trial_type","trial_index","plugin_version","time_elapsed","subject","condition","success","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","value","time_fb1","time_fb2"
"1023","","html-button-response","431","2.0.0","1269092","rob","1","","","","","","","<img src= rock_img/I_Pumice_08.jpg style=""width:8cm; height:6.67cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","3","train","40","","","","","","","","",""
"1535","","html-button-response","432","2.0.0","1270629","rob","1","","","","","","","<img src= ""rock_img/I_Pumice_14.jpg"" style=""width:8cm; height:6.39cm;""><p>What type of rock is this?</p>","7","class_response","3","train","41","Pumice","Pumice","14","true","8","8","","",""
"783","","html-button-response","433","2.0.0","1271413","rob","1","","","","","","","<img src= rock_img/I_Pumice_14.jpg style=""width:8cm; height:6.39cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","3","train","41","","","","","","","","",""
"1471","","html-button-response","434","2.0.0","1272885","rob","1","","","","","","","<img src= ""rock_img/I_Peridotite_02.jpg"" style=""width:8cm; height:5.859999999999999cm;""><p>What type of rock is this?</p>","6","class_response","3","train","42","Peridotite","Peridotite","02","true","7","7","","",""
"1095","","html-button-response","435","2.0.0","1273981","rob","1","","","","","","","<img src= rock_img/I_Peridotite_02.jpg style=""width:8cm; height:5.859999999999999cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>","0","corr_feedback","3","train","42","","","","","","","","",""
"1391","","html-button-response","436","2.0.0","1275372","rob","1","","","","","","","<img src= ""rock_img/I_Obsidian_16.jpg"" style=""width:8cm; height:9.3cm;""><p>What type of rock is this?</p>","4","class_response","3","train","43","Obsidian","Obsidian","16","true","5","5","","",""
"1407","","html-button-response","437","2.0.0","1276781","rob","1","","","","","","","<img src= rock_img/I_Obsidian_16.jpg style=""width:8cm; height:9.3cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","3","train","43","","","","","","","","",""
"6863","","html-button-response","438","2.0.0","1283645","rob","1","","","","","","","<img src= ""rock_img/I_Gabbro_08.jpg"" style=""width:8cm; height:5.15cm;""><p>What type of rock is this?</p>","3","class_response","3","train","44","Gabbro","Gabbro","08","true","4","4","","",""
"1415","","html-button-response","439","2.0.0","1285060","rob","1","","","","","","","<img src= rock_img/I_Gabbro_08.jpg style=""width:8cm; height:5.15cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>","0","corr_feedback","3","train","44","","","","","","","","",""
"1264","","html-button-response","440","2.0.0","1286325","rob","1","","","","","","","<img src= ""rock_img/I_Pegmatite_03.jpg"" style=""width:8cm; height:5.239999999999999cm;""><p>What type of rock is this?</p>","5","class_response","3","train","45","Pegmatite","Pegmatite","03","true","6","6","","",""
"847","","html-button-response","441","2.0.0","1287173","rob","1","","","","","","","<img src= rock_img/I_Pegmatite_03.jpg style=""width:8cm; height:5.239999999999999cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","3","train","45","","","","","","","","",""
"1639","","html-button-response","442","2.0.0","1288813","rob","1","","","","","","","<img src= ""rock_img/I_Andesite_16.jpg"" style=""width:8cm; height:6.010000000000001cm;""><p>What type of rock is this?</p>","0","class_response","3","train","46","Andesite","Andesite","16","true","1","1","","",""
"967","","html-button-response","443","2.0.0","1289781","rob","1","","","","","","","<img src= rock_img/I_Andesite_16.jpg style=""width:8cm; height:6.010000000000001cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>","0","corr_feedback","3","train","46","","","","","","","","",""
"1455","","html-button-response","444","2.0.0","1291237","rob","1","","","","","","","<img src= ""rock_img/I_Obsidian_07.jpg"" style=""width:8cm; height:4.76cm;""><p>What type of rock is this?</p>","4","class_response","3","train","47","Obsidian","Obsidian","07","true","5","5","","",""
"1007","","html-button-response","445","2.0.0","1292245","rob","1","","","","","","","<img src= rock_img/I_Obsidian_07.jpg style=""width:8cm; height:4.76cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","3","train","47","","","","","","","","",""
"1271","","html-button-response","446","2.0.0","1293517","rob","1","","","","","","","<img src= ""rock_img/I_Obsidian_12.jpg"" style=""width:8cm; height:6.53cm;""><p>What type of rock is this?</p>","4","class_response","3","train","48","Obsidian","Obsidian","12","true","5","5","","",""
"999","","html-button-response","447","2.0.0","1294517","rob","1","","","","","","","<img src= rock_img/I_Obsidian_12.jpg style=""width:8cm; height:6.53cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","3","train","48","","","","","","","","",""
"1559","","html-button-response","448","2.0.0","1296076","rob","1","","","","","","","<img src= ""rock_img/I_Diorite_12.jpg"" style=""width:8cm; height:4.88cm;""><p>What type of rock is this?</p>","2","class_response","3","train","49","Diorite","Diorite","12","true","3","3","","",""
"1039","","html-button-response","449","2.0.0","1297117","rob","1","","","","","","","<img src= rock_img/I_Diorite_12.jpg style=""width:8cm; height:4.88cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","3","train","49","","","","","","","","",""
"4607","","html-button-response","451","2.0.0","1301724","rob","1","","","","","","","","0","start_test","","","","","","","","","","","",""
"1943","","html-button-response","452","2.0.0","1303669","rob","1","","","","","","","<img src= ""rock_img/I_Pegmatite_15.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>","5","class_response","3","test","2","Pegmatite","Pegmatite","15","true","6","6","","",""
"null","","html-keyboard-response","453","2.0.0","1304174","rob","1","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","2","","","","","","","","",""
"1757","","html-button-response","454","2.0.0","1305933","rob","1","","","","","","","<img src= ""rock_img/I_Peridotite_08.jpg"" style=""width:8cm; height:6.7cm;""><p>What type of rock is this?</p>","6","class_response","3","test","3","Peridotite","Peridotite","08","true","7","7","","",""
"null","","html-keyboard-response","455","2.0.0","1306449","rob","1","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","3","","","","","","","","",""
"1482","","html-button-response","456","2.0.0","1307932","rob","1","","","","","","","<img src= ""rock_img/I_Pumice_09.jpg"" style=""width:8cm; height:6.44cm;""><p>What type of rock is this?</p>","7","class_response","3","test","4","Pumice","Pumice","09","true","8","8","","",""
"null","","html-keyboard-response","457","2.0.0","1308440","rob","1","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","4","","","","","","","","",""
"1315","","html-button-response","458","2.0.0","1309757","rob","1","","","","","","","<img src= ""rock_img/I_Gabbro_12.jpg"" style=""width:8cm; height:7.800000000000001cm;""><p>What type of rock is this?</p>","3","class_response","3","test","5","Gabbro","Gabbro","12","true","4","4","","",""
"null","","html-keyboard-response","459","2.0.0","1310260","rob","1","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","5","","","","","","","","",""
"1310","","html-button-response","460","2.0.0","1311573","rob","1","","","","","","","<img src= ""rock_img/I_Obsidian_10.jpg"" style=""width:8cm; height:6.260000000000001cm;""><p>What type of rock is this?</p>","4","class_response","3","test","6","Obsidian","Obsidian","10","true","5","5","","",""
"null","","html-keyboard-response","461","2.0.0","1312081","rob","1","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","6","","","","","","","","",""
"1474","","html-button-response","462","2.0.0","1313557","rob","1","","","","","","","<img src= ""rock_img/I_Andesite_11.jpg"" style=""width:8cm; height:4.92cm;""><p>What type of rock is this?</p>","0","class_response","3","test","7","Andesite","Andesite","11","true","1","1","","",""
"null","","html-keyboard-response","463","2.0.0","1314058","rob","1","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","7","","","","","","","","",""
"1320","","html-button-response","464","2.0.0","1315380","rob","1","","","","","","","<img src= ""rock_img/I_Obsidian_04.jpg"" style=""width:8cm; height:6.930000000000001cm;""><p>What type of rock is this?</p>","4","class_response","3","test","8","Obsidian","Obsidian","04","true","5","5","","",""
"null","","html-keyboard-response","465","2.0.0","1315896","rob","1","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","8","","","","","","","","",""
"1570","","html-button-response","466","2.0.0","1317468","rob","1","","","","","","","<img src= ""rock_img/I_Andesite_06.jpg"" style=""width:8cm; height:6.840000000000001cm;""><p>What type of rock is this?</p>","0","class_response","3","test","9","Andesite","Andesite","06","true","1","1","","",""
"null","","html-keyboard-response","467","2.0.0","1317971","rob","1","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","9","","","","","","","","",""
"4272","","html-button-response","468","2.0.0","1322245","rob","1","","","","","","","<img src= ""rock_img/I_Basalt_10.jpg"" style=""width:8cm; height:5.85cm;""><p>What type of rock is this?</p>","1","class_response","3","test","10","Basalt","Basalt","10","true","2","2","","",""
"null","","html-keyboard-response","469","2.0.0","1322753","rob","1","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","10","","","","","","","","",""
"1609","","html-button-response","470","2.0.0","1324365","rob","1","","","","","","","<img src= ""rock_img/I_Diorite_09.jpg"" style=""width:8cm; height:5.27cm;""><p>What type of rock is this?</p>","2","class_response","3","test","11","Diorite","Diorite","09","true","3","3","","",""
"null","","html-keyboard-response","471","2.0.0","1324868","rob","1","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","11","","","","","","","","",""
"8607","","html-button-response","472","2.0.0","1333476","rob","1","","","","","","","<img src= ""rock_img/I_Basalt_14.jpg"" style=""width:8cm; height:5.82cm;""><p>What type of rock is this?</p>","1","class_response","3","test","12","Basalt","Basalt","14","true","2","2","","",""
"null","","html-keyboard-response","473","2.0.0","1333987","rob","1","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","12","","","","","","","","",""
"1735","","html-button-response","474","2.0.0","1335724","rob","1","","","","","","","<img src= ""rock_img/I_Basalt_08.jpg"" style=""width:8cm; height:10.44cm;""><p>What type of rock is this?</p>","1","class_response","3","test","13","Basalt","Basalt","08","true","2","2","","",""
"null","","html-keyboard-response","475","2.0.0","1336235","rob","1","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","13","","","","","","","","",""
"1944","","html-button-response","476","2.0.0","1338180","rob","1","","","","","","","<img src= ""rock_img/I_Gabbro_15.jpg"" style=""width:8cm; height:6.29cm;""><p>What type of rock is this?</p>","3","class_response","3","test","14","Gabbro","Gabbro","15","true","4","4","","",""
"null","","html-keyboard-response","477","2.0.0","1338691","rob","1","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","14","","","","","","","","",""
"1624","","html-button-response","478","2.0.0","1340316","rob","1","","","","","","","<img src= ""rock_img/I_Peridotite_04.jpg"" style=""width:8cm; height:6.680000000000001cm;""><p>What type of rock is this?</p>","5","class_response","3","test","15","Pegmatite","Peridotite","04","false","6","7","","",""
"null","","html-keyboard-response","479","2.0.0","1340828","rob","1","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","15","","","","","","","","",""
"1519","","html-button-response","480","2.0.0","1342348","rob","1","","","","","","","<img src= ""rock_img/I_Pumice_13.jpg"" style=""width:8cm; height:8.200000000000001cm;""><p>What type of rock is this?</p>","7","class_response","3","test","16","Pumice","Pumice","13","true","8","8","","",""
