width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_type,trial_index,plugin_version,time_elapsed,subjID,condition,stimID,rt,url,success,value,timeout,failed_images,failed_audio,failed_video,view_history,stimulus,response,trialType,cycle,phase,trial,resp,cat,token,corr,resp_num,cat_num,ref_cat_num,paired_cat_num,time_obs,ref_cat,paired_cat,ref_prob_dist,paired_prob_dist,text_Diorite,text_Gabbro,time_resp,text_Basalt,text_Pegmatite,text_Andesite,text_Peridotite,time_fb1,time_fb2
1366,641,TRUE,chrome,130.0.0,FALSE,Windows 10,TRUE,59.96,FALSE,FALSE,browser-check,0,2.0.0,1010,671fca7287fb225453006af0,3,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,external-html,1,2.0.0,9476,671fca7287fb225453006af0,3,29,7802,consent_form.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,fullscreen,2,2.0.0,22229,671fca7287fb225453006af0,3,29,11746,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,call-function,3,2.0.0,22233,671fca7287fb225453006af0,3,29,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,preload,4,2.0.0,79322,671fca7287fb225453006af0,3,29,,,TRUE,,FALSE,[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,instructions,5,2.0.0,345509,671fca7287fb225453006af0,3,29,266176,,,,,,,,"[{""page_index"":0,""viewing_time"":30350},{""page_index"":1,""viewing_time"":204770},{""page_index"":2,""viewing_time"":31056}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,6,2.0.0,385452,671fca7287fb225453006af0,3,29,39941,,,,,,,,,,0,start_test,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,7,2.0.0,396846,671fca7287fb225453006af0,3,29,11391,,,,,,,,,"<img src= ""rock_img/I_Basalt_06.jpg"" style=""width:8cm; height:7.06cm;""><p>What type of rock is this?</p>",3,class_response,0,test,1,Gabbro,Basalt,6,FALSE,4,2,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,8,2.0.0,397349,671fca7287fb225453006af0,3,29,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,0,test,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,9,2.0.0,432995,671fca7287fb225453006af0,3,29,35643,,,,,,,,,"<img src= ""rock_img/I_Andesite_14.jpg"" style=""width:8cm; height:5.449999999999999cm;""><p>What type of rock is this?</p>",2,class_response,0,test,2,Diorite,Andesite,14,FALSE,3,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,10,2.0.0,433508,671fca7287fb225453006af0,3,29,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,0,test,2,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,11,2.0.0,471582,671fca7287fb225453006af0,3,29,38071,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_13.jpg"" style=""width:8cm; height:4.95cm;""><p>What type of rock is this?</p>",1,class_response,0,test,3,Basalt,Pegmatite,13,FALSE,2,6,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,12,2.0.0,472087,671fca7287fb225453006af0,3,29,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,0,test,3,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,13,2.0.0,490891,671fca7287fb225453006af0,3,29,18801,,,,,,,,,"<img src= ""rock_img/I_Basalt_09.jpg"" style=""width:8cm; height:6.2cm;""><p>What type of rock is this?</p>",7,class_response,0,test,4,Pumice,Basalt,9,FALSE,8,2,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,14,2.0.0,491392,671fca7287fb225453006af0,3,29,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,0,test,4,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,15,2.0.0,511765,671fca7287fb225453006af0,3,29,20371,,,,,,,,,"<img src= ""rock_img/I_Gabbro_14.jpg"" style=""width:8cm; height:8.48cm;""><p>What type of rock is this?</p>",4,class_response,0,test,5,Obsidian,Gabbro,14,FALSE,5,4,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,16,2.0.0,512280,671fca7287fb225453006af0,3,29,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,0,test,5,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,17,2.0.0,551603,671fca7287fb225453006af0,3,29,39319,,,,,,,,,"<img src= ""rock_img/I_Peridotite_10.jpg"" style=""width:8cm; height:5.390000000000001cm;""><p>What type of rock is this?</p>",0,class_response,0,test,6,Andesite,Peridotite,10,FALSE,1,7,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,18,2.0.0,552109,671fca7287fb225453006af0,3,29,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,0,test,6,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,19,2.0.0,560703,671fca7287fb225453006af0,3,29,8591,,,,,,,,,"<img src= ""rock_img/I_Basalt_05.jpg"" style=""width:8cm; height:8.18cm;""><p>What type of rock is this?</p>",5,class_response,0,test,7,Pegmatite,Basalt,5,FALSE,6,2,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,20,2.0.0,561212,671fca7287fb225453006af0,3,29,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,0,test,7,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,21,2.0.0,580258,671fca7287fb225453006af0,3,29,19042,,,,,,,,,"<img src= ""rock_img/I_Andesite_16.jpg"" style=""width:8cm; height:6.010000000000001cm;""><p>What type of rock is this?</p>",6,class_response,0,test,8,Peridotite,Andesite,16,FALSE,7,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,22,2.0.0,580768,671fca7287fb225453006af0,3,29,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,0,test,8,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,23,2.0.0,583940,671fca7287fb225453006af0,3,29,3169,,,,,,,,,"<img src= ""rock_img/I_Peridotite_06.jpg"" style=""width:8cm; height:7.53cm;""><p>What type of rock is this?</p>",0,class_response,0,test,9,Andesite,Peridotite,6,FALSE,1,7,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,24,2.0.0,584452,671fca7287fb225453006af0,3,29,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,0,test,9,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,25,2.0.0,612160,671fca7287fb225453006af0,3,29,27706,,,,,,,,,"<img src= ""rock_img/I_Pumice_16.jpg"" style=""width:8cm; height:6.79cm;""><p>What type of rock is this?</p>",0,class_response,0,test,10,Andesite,Pumice,16,FALSE,1,8,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,26,2.0.0,612668,671fca7287fb225453006af0,3,29,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,0,test,10,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,27,2.0.0,617014,671fca7287fb225453006af0,3,29,4343,,,,,,,,,"<img src= ""rock_img/I_Obsidian_08.jpg"" style=""width:8cm; height:7.39cm;""><p>What type of rock is this?</p>",1,class_response,0,test,11,Basalt,Obsidian,8,FALSE,2,5,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,28,2.0.0,617529,671fca7287fb225453006af0,3,29,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,0,test,11,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,29,2.0.0,629140,671fca7287fb225453006af0,3,29,11609,,,,,,,,,"<img src= ""rock_img/I_Peridotite_13.jpg"" style=""width:8cm; height:7.58cm;""><p>What type of rock is this?</p>",7,class_response,0,test,12,Pumice,Peridotite,13,FALSE,8,7,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,30,2.0.0,629649,671fca7287fb225453006af0,3,29,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,0,test,12,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,31,2.0.0,635187,671fca7287fb225453006af0,3,29,5535,,,,,,,,,"<img src= ""rock_img/I_Gabbro_11.jpg"" style=""width:8cm; height:6.2cm;""><p>What type of rock is this?</p>",6,class_response,0,test,13,Peridotite,Gabbro,11,FALSE,7,4,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,32,2.0.0,635701,671fca7287fb225453006af0,3,29,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,0,test,13,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,33,2.0.0,641932,671fca7287fb225453006af0,3,29,6228,,,,,,,,,"<img src= ""rock_img/I_Peridotite_15.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>",1,class_response,0,test,14,Basalt,Peridotite,15,FALSE,2,7,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,34,2.0.0,642437,671fca7287fb225453006af0,3,29,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,0,test,14,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,35,2.0.0,655626,671fca7287fb225453006af0,3,29,13186,,,,,,,,,"<img src= ""rock_img/I_Peridotite_04.jpg"" style=""width:8cm; height:6.680000000000001cm;""><p>What type of rock is this?</p>",4,class_response,0,test,15,Obsidian,Peridotite,4,FALSE,5,7,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,36,2.0.0,656140,671fca7287fb225453006af0,3,29,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,0,test,15,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,37,2.0.0,677775,671fca7287fb225453006af0,3,29,21632,,,,,,,,,"<img src= ""rock_img/I_Gabbro_03.jpg"" style=""width:8cm; height:8.52cm;""><p>What type of rock is this?</p>",2,class_response,0,test,16,Diorite,Gabbro,3,FALSE,3,4,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,38,2.0.0,678281,671fca7287fb225453006af0,3,29,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,0,test,16,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,39,2.0.0,695170,671fca7287fb225453006af0,3,29,16886,,,,,,,,,"<img src= ""rock_img/I_Obsidian_12.jpg"" style=""width:8cm; height:6.53cm;""><p>What type of rock is this?</p>",1,class_response,0,test,17,Basalt,Obsidian,12,FALSE,2,5,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,40,2.0.0,695685,671fca7287fb225453006af0,3,29,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,0,test,17,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,41,2.0.0,707713,671fca7287fb225453006af0,3,29,12025,,,,,,,,,"<img src= ""rock_img/I_Pumice_06.jpg"" style=""width:8cm; height:6.9399999999999995cm;""><p>What type of rock is this?</p>",7,class_response,0,test,18,Pumice,Pumice,6,TRUE,8,8,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,42,2.0.0,708223,671fca7287fb225453006af0,3,29,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,0,test,18,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,43,2.0.0,718035,671fca7287fb225453006af0,3,29,9810,,,,,,,,,"<img src= ""rock_img/I_Diorite_07.jpg"" style=""width:8cm; height:5.239999999999999cm;""><p>What type of rock is this?</p>",3,class_response,0,test,19,Gabbro,Diorite,7,FALSE,4,3,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,44,2.0.0,718541,671fca7287fb225453006af0,3,29,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,0,test,19,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,45,2.0.0,736084,671fca7287fb225453006af0,3,29,17540,,,,,,,,,"<img src= ""rock_img/I_Basalt_08.jpg"" style=""width:8cm; height:10.44cm;""><p>What type of rock is this?</p>",2,class_response,0,test,20,Diorite,Basalt,8,FALSE,3,2,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,46,2.0.0,736598,671fca7287fb225453006af0,3,29,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,0,test,20,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,47,2.0.0,746349,671fca7287fb225453006af0,3,29,9749,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_07.jpg"" style=""width:8cm; height:6.7cm;""><p>What type of rock is this?</p>",1,class_response,0,test,21,Basalt,Pegmatite,7,FALSE,2,6,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,48,2.0.0,746852,671fca7287fb225453006af0,3,29,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,0,test,21,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,49,2.0.0,761694,671fca7287fb225453006af0,3,29,14839,,,,,,,,,"<img src= ""rock_img/I_Obsidian_04.jpg"" style=""width:8cm; height:6.930000000000001cm;""><p>What type of rock is this?</p>",1,class_response,0,test,22,Basalt,Obsidian,4,FALSE,2,5,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,50,2.0.0,762205,671fca7287fb225453006af0,3,29,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,0,test,22,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,51,2.0.0,769005,671fca7287fb225453006af0,3,29,6797,,,,,,,,,"<img src= ""rock_img/I_Diorite_13.jpg"" style=""width:8cm; height:6.29cm;""><p>What type of rock is this?</p>",2,class_response,0,test,23,Diorite,Diorite,13,TRUE,3,3,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,52,2.0.0,769509,671fca7287fb225453006af0,3,29,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,0,test,23,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,53,2.0.0,784232,671fca7287fb225453006af0,3,29,14720,,,,,,,,,"<img src= ""rock_img/I_Basalt_16.jpg"" style=""width:8cm; height:7.659999999999999cm;""><p>What type of rock is this?</p>",3,class_response,0,test,24,Gabbro,Basalt,16,FALSE,4,2,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,54,2.0.0,784746,671fca7287fb225453006af0,3,29,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,0,test,24,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,55,2.0.0,793577,671fca7287fb225453006af0,3,29,8829,,,,,,,,,"<img src= ""rock_img/I_Gabbro_09.jpg"" style=""width:8cm; height:7.279999999999999cm;""><p>What type of rock is this?</p>",3,class_response,0,test,25,Gabbro,Gabbro,9,TRUE,4,4,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,56,2.0.0,794083,671fca7287fb225453006af0,3,29,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,0,test,25,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,57,2.0.0,800935,671fca7287fb225453006af0,3,29,6849,,,,,,,,,"<img src= ""rock_img/I_Diorite_11.jpg"" style=""width:8cm; height:7.11cm;""><p>What type of rock is this?</p>",2,class_response,0,test,26,Diorite,Diorite,11,TRUE,3,3,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,58,2.0.0,801450,671fca7287fb225453006af0,3,29,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,0,test,26,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,59,2.0.0,812908,671fca7287fb225453006af0,3,29,11455,,,,,,,,,"<img src= ""rock_img/I_Andesite_06.jpg"" style=""width:8cm; height:6.840000000000001cm;""><p>What type of rock is this?</p>",3,class_response,0,test,27,Gabbro,Andesite,6,FALSE,4,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,60,2.0.0,813419,671fca7287fb225453006af0,3,29,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,0,test,27,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,61,2.0.0,831128,671fca7287fb225453006af0,3,29,17707,,,,,,,,,"<img src= ""rock_img/I_Peridotite_02.jpg"" style=""width:8cm; height:5.859999999999999cm;""><p>What type of rock is this?</p>",1,class_response,0,test,28,Basalt,Peridotite,2,FALSE,2,7,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,62,2.0.0,831643,671fca7287fb225453006af0,3,29,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,0,test,28,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,63,2.0.0,838562,671fca7287fb225453006af0,3,29,6917,,,,,,,,,"<img src= ""rock_img/I_Pumice_10.jpg"" style=""width:8cm; height:7.609999999999999cm;""><p>What type of rock is this?</p>",7,class_response,0,test,29,Pumice,Pumice,10,TRUE,8,8,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,64,2.0.0,839078,671fca7287fb225453006af0,3,29,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,0,test,29,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,65,2.0.0,850711,671fca7287fb225453006af0,3,29,11630,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_03.jpg"" style=""width:8cm; height:5.239999999999999cm;""><p>What type of rock is this?</p>",2,class_response,0,test,30,Diorite,Pegmatite,3,FALSE,3,6,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,66,2.0.0,851218,671fca7287fb225453006af0,3,29,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,0,test,30,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,67,2.0.0,854702,671fca7287fb225453006af0,3,29,3482,,,,,,,,,"<img src= ""rock_img/I_Diorite_12.jpg"" style=""width:8cm; height:4.88cm;""><p>What type of rock is this?</p>",2,class_response,0,test,31,Diorite,Diorite,12,TRUE,3,3,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,68,2.0.0,855216,671fca7287fb225453006af0,3,29,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,0,test,31,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,69,2.0.0,860476,671fca7287fb225453006af0,3,29,5257,,,,,,,,,"<img src= ""rock_img/I_Basalt_12.jpg"" style=""width:8cm; height:6.010000000000001cm;""><p>What type of rock is this?</p>",7,class_response,0,test,32,Pumice,Basalt,12,FALSE,8,2,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,70,2.0.0,860983,671fca7287fb225453006af0,3,29,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,0,test,32,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,71,2.0.0,864973,671fca7287fb225453006af0,3,29,3988,,,,,,,,,"<img src= ""rock_img/I_Diorite_02.jpg"" style=""width:8cm; height:6.27cm;""><p>What type of rock is this?</p>",3,class_response,0,test,33,Gabbro,Diorite,2,FALSE,4,3,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,72,2.0.0,865486,671fca7287fb225453006af0,3,29,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,0,test,33,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,73,2.0.0,876983,671fca7287fb225453006af0,3,29,11496,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_09.jpg"" style=""width:8cm; height:4.03cm;""><p>What type of rock is this?</p>",1,class_response,0,test,34,Basalt,Pegmatite,9,FALSE,2,6,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,74,2.0.0,877489,671fca7287fb225453006af0,3,29,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,0,test,34,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,75,2.0.0,938439,671fca7287fb225453006af0,3,29,60948,,,,,,,,,"<img src= ""rock_img/I_Obsidian_05.jpg"" style=""width:8cm; height:6.33cm;""><p>What type of rock is this?</p>",6,class_response,0,test,35,Peridotite,Obsidian,5,FALSE,7,5,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,76,2.0.0,938945,671fca7287fb225453006af0,3,29,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,0,test,35,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,77,2.0.0,945873,671fca7287fb225453006af0,3,29,6926,,,,,,,,,"<img src= ""rock_img/I_Gabbro_16.jpg"" style=""width:8cm; height:6.44cm;""><p>What type of rock is this?</p>",1,class_response,0,test,36,Basalt,Gabbro,16,FALSE,2,4,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,78,2.0.0,946377,671fca7287fb225453006af0,3,29,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,0,test,36,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,79,2.0.0,950016,671fca7287fb225453006af0,3,29,3636,,,,,,,,,"<img src= ""rock_img/I_Pumice_13.jpg"" style=""width:8cm; height:8.200000000000001cm;""><p>What type of rock is this?</p>",7,class_response,0,test,37,Pumice,Pumice,13,TRUE,8,8,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,80,2.0.0,950520,671fca7287fb225453006af0,3,29,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,0,test,37,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,81,2.0.0,962541,671fca7287fb225453006af0,3,29,12018,,,,,,,,,"<img src= ""rock_img/I_Andesite_03.jpg"" style=""width:8cm; height:5.73cm;""><p>What type of rock is this?</p>",3,class_response,0,test,38,Gabbro,Andesite,3,FALSE,4,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,82,2.0.0,963051,671fca7287fb225453006af0,3,29,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,0,test,38,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,83,2.0.0,980884,671fca7287fb225453006af0,3,29,17831,,,,,,,,,"<img src= ""rock_img/I_Diorite_15.jpg"" style=""width:8cm; height:5.54cm;""><p>What type of rock is this?</p>",2,class_response,0,test,39,Diorite,Diorite,15,TRUE,3,3,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,84,2.0.0,981391,671fca7287fb225453006af0,3,29,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,0,test,39,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,85,2.0.0,1001720,671fca7287fb225453006af0,3,29,20326,,,,,,,,,"<img src= ""rock_img/I_Andesite_11.jpg"" style=""width:8cm; height:4.92cm;""><p>What type of rock is this?</p>",7,class_response,0,test,40,Pumice,Andesite,11,FALSE,8,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,86,2.0.0,1002224,671fca7287fb225453006af0,3,29,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,0,test,40,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,87,2.0.0,1005972,671fca7287fb225453006af0,3,29,3745,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_16.jpg"" style=""width:8cm; height:5.8cm;""><p>What type of rock is this?</p>",5,class_response,0,test,41,Pegmatite,Pegmatite,16,TRUE,6,6,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,88,2.0.0,1006482,671fca7287fb225453006af0,3,29,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,0,test,41,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,89,2.0.0,1008463,671fca7287fb225453006af0,3,29,1978,,,,,,,,,"<img src= ""rock_img/I_Pumice_02.jpg"" style=""width:8cm; height:7.3999999999999995cm;""><p>What type of rock is this?</p>",7,class_response,0,test,42,Pumice,Pumice,2,TRUE,8,8,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,90,2.0.0,1008974,671fca7287fb225453006af0,3,29,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,0,test,42,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,91,2.0.0,1012713,671fca7287fb225453006af0,3,29,3735,,,,,,,,,"<img src= ""rock_img/I_Andesite_09.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>",2,class_response,0,test,43,Diorite,Andesite,9,FALSE,3,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,92,2.0.0,1013214,671fca7287fb225453006af0,3,29,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,0,test,43,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,93,2.0.0,1054615,671fca7287fb225453006af0,3,29,41399,,,,,,,,,"<img src= ""rock_img/I_Obsidian_16.jpg"" style=""width:8cm; height:9.3cm;""><p>What type of rock is this?</p>",4,class_response,0,test,44,Obsidian,Obsidian,16,TRUE,5,5,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,94,2.0.0,1055118,671fca7287fb225453006af0,3,29,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,0,test,44,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,95,2.0.0,1057396,671fca7287fb225453006af0,3,29,2276,,,,,,,,,"<img src= ""rock_img/I_Pumice_14.jpg"" style=""width:8cm; height:6.39cm;""><p>What type of rock is this?</p>",7,class_response,0,test,45,Pumice,Pumice,14,TRUE,8,8,,,,,,,,,,,,,,,,
