width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_type,trial_index,plugin_version,time_elapsed,subjID,condition,stimID,rt,url,success,value,timeout,failed_images,failed_audio,failed_video,view_history,stimulus,response,trialType,cycle,phase,trial,resp,cat,token,corr,resp_num,cat_num,ref_cat_num,paired_cat_num,time_obs,ref_cat,paired_cat,ref_prob_dist,paired_prob_dist,text_Basalt,text_Pegmatite,time_resp,text_Diorite,text_Gabbro,text_Pumice,time_fb1,time_fb2,text_Peridotite,text_Andesite
,,,,,,,,,,,html-button-response,622,2.0.0,1838998,6703aeb136ffd366f9c531d4,3,16,1431,,,,,,,,,"<img src= ""rock_img/I_Peridotite_15.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>",6,class_response,4,test,41,Peridotite,Peridotite,15,TRUE,7,7,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,623,2.0.0,1839510,6703aeb136ffd366f9c531d4,3,16,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,41,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,624,2.0.0,1840784,6703aeb136ffd366f9c531d4,3,16,1272,,,,,,,,,"<img src= ""rock_img/I_Basalt_05.jpg"" style=""width:8cm; height:8.18cm;""><p>What type of rock is this?</p>",1,class_response,4,test,42,Basalt,Basalt,5,TRUE,2,2,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,625,2.0.0,1841301,6703aeb136ffd366f9c531d4,3,16,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,42,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,626,2.0.0,1844097,6703aeb136ffd366f9c531d4,3,16,2793,,,,,,,,,"<img src= ""rock_img/I_Diorite_10.jpg"" style=""width:8cm; height:5.949999999999999cm;""><p>What type of rock is this?</p>",0,class_response,4,test,43,Andesite,Diorite,10,FALSE,1,3,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,627,2.0.0,1844603,6703aeb136ffd366f9c531d4,3,16,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,43,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,628,2.0.0,1846889,6703aeb136ffd366f9c531d4,3,16,2282,,,,,,,,,"<img src= ""rock_img/I_Gabbro_08.jpg"" style=""width:8cm; height:5.15cm;""><p>What type of rock is this?</p>",3,class_response,4,test,44,Gabbro,Gabbro,8,TRUE,4,4,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,629,2.0.0,1847391,6703aeb136ffd366f9c531d4,3,16,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,44,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,630,2.0.0,1848792,6703aeb136ffd366f9c531d4,3,16,1398,,,,,,,,,"<img src= ""rock_img/I_Pumice_15.jpg"" style=""width:8cm; height:7.86cm;""><p>What type of rock is this?</p>",7,class_response,4,test,45,Pumice,Pumice,15,TRUE,8,8,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,631,2.0.0,1849302,6703aeb136ffd366f9c531d4,3,16,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,45,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,632,2.0.0,1851296,6703aeb136ffd366f9c531d4,3,16,1990,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_06.jpg"" style=""width:8cm; height:5.17cm;""><p>What type of rock is this?</p>",5,class_response,4,test,46,Pegmatite,Pegmatite,6,TRUE,6,6,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,633,2.0.0,1851799,6703aeb136ffd366f9c531d4,3,16,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,46,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,634,2.0.0,1852994,6703aeb136ffd366f9c531d4,3,16,1193,,,,,,,,,"<img src= ""rock_img/I_Pumice_05.jpg"" style=""width:8cm; height:7.25cm;""><p>What type of rock is this?</p>",7,class_response,4,test,47,Pumice,Pumice,5,TRUE,8,8,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,635,2.0.0,1853498,6703aeb136ffd366f9c531d4,3,16,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,47,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,636,2.0.0,1854830,6703aeb136ffd366f9c531d4,3,16,1330,,,,,,,,,"<img src= ""rock_img/I_Andesite_09.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>",0,class_response,4,test,48,Andesite,Andesite,9,TRUE,1,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,637,2.0.0,1855334,6703aeb136ffd366f9c531d4,3,16,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,48,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,638,2.0.0,1872812,6703aeb136ffd366f9c531d4,3,16,,,,,,,,,,,,cycle_feedback,,,,,,,,,,,,,,,,,,,,,,,10456.3,7006.7,,
,,,,,,,,,,,html-button-response,639,2.0.0,1874108,6703aeb136ffd366f9c531d4,3,16,1292,,,,,,,,,"<p style=""font-size:20px; width:20cm; text-align: center;"">Good job! You have completed the main experiment.</p><p style=""font-size:20px; width:20cm; text-align: center;"">Before you return to Prolific, please complete a short survey.</p>",0,start_survey,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,survey,640,2.0.0,1949140,6703aeb136ffd366f9c531d4,3,16,74944,,,,,,,,,,"{""page1"":{""Q3"":3,""Q2"":4,""Q1"":3},""question1"":null,""page2"":{""Q4"":5,""Q5"":3,""Q6"":4},""question2"":null,""page3"":{""Q8"":4,""Q7"":2,""Q9"":5},""question3"":null}",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,fullscreen,641,2.0.0,1950148,6703aeb136ffd366f9c531d4,3,16,null,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
