width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_type,trial_index,plugin_version,time_elapsed,subjID,condition,stimID,rt,url,success,value,timeout,failed_images,failed_audio,failed_video,view_history,stimulus,response,trialType,cycle,phase,trial,resp,cat,token,corr,resp_num,cat_num,ref_cat_num,paired_cat_num,time_obs,ref_cat,paired_cat,ref_prob_dist,paired_prob_dist,text_Diorite,text_Gabbro,time_resp,text_Peridotite,text_Basalt,text_Pumice,time_fb1,time_fb2,text_Andesite,text_Pegmatite
,,,,,,,,,,,html-button-response,251,2.0.0,916690,614b3d6a4f76b8dfc939adf0,3,5,757,,,,,,,,,"<img src= rock_img/I_Peridotite_08.jpg style=""width:8cm; height:6.7cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>",0,corr_feedback,2,train,6,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,252,2.0.0,918257,614b3d6a4f76b8dfc939adf0,3,5,1564,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_13.jpg"" style=""width:8cm; height:4.95cm;""><p>What type of rock is this?</p>",6,class_response,2,train,7,Peridotite,Pegmatite,13,FALSE,7,6,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,253,2.0.0,919108,614b3d6a4f76b8dfc939adf0,3,5,848,,,,,,,,,"<img src= rock_img/I_Pegmatite_13.jpg style=""width:8cm; height:4.95cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>",0,corr_feedback,2,train,7,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,254,2.0.0,920489,614b3d6a4f76b8dfc939adf0,3,5,1377,,,,,,,,,"<img src= ""rock_img/I_Diorite_14.jpg"" style=""width:8cm; height:5.71cm;""><p>What type of rock is this?</p>",2,class_response,2,train,8,Diorite,Diorite,14,TRUE,3,3,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,255,2.0.0,921539,614b3d6a4f76b8dfc939adf0,3,5,1046,,,,,,,,,"<img src= rock_img/I_Diorite_14.jpg style=""width:8cm; height:5.71cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>",0,corr_feedback,2,train,8,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,256,2.0.0,922753,614b3d6a4f76b8dfc939adf0,3,5,1211,,,,,,,,,"<img src= ""rock_img/I_Obsidian_04.jpg"" style=""width:8cm; height:6.930000000000001cm;""><p>What type of rock is this?</p>",4,class_response,2,train,9,Obsidian,Obsidian,4,TRUE,5,5,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,257,2.0.0,923578,614b3d6a4f76b8dfc939adf0,3,5,821,,,,,,,,,"<img src= rock_img/I_Obsidian_04.jpg style=""width:8cm; height:6.930000000000001cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>",0,corr_feedback,2,train,9,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,258,2.0.0,925345,614b3d6a4f76b8dfc939adf0,3,5,1764,,,,,,,,,"<img src= ""rock_img/I_Pumice_16.jpg"" style=""width:8cm; height:6.79cm;""><p>What type of rock is this?</p>",7,class_response,2,train,10,Pumice,Pumice,16,TRUE,8,8,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,259,2.0.0,926171,614b3d6a4f76b8dfc939adf0,3,5,823,,,,,,,,,"<img src= rock_img/I_Pumice_16.jpg style=""width:8cm; height:6.79cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>",0,corr_feedback,2,train,10,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,260,2.0.0,927521,614b3d6a4f76b8dfc939adf0,3,5,1347,,,,,,,,,"<img src= ""rock_img/I_Basalt_10.jpg"" style=""width:8cm; height:5.85cm;""><p>What type of rock is this?</p>",4,class_response,2,train,11,Obsidian,Basalt,10,FALSE,5,2,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,261,2.0.0,928482,614b3d6a4f76b8dfc939adf0,3,5,958,,,,,,,,,"<img src= rock_img/I_Basalt_10.jpg style=""width:8cm; height:5.85cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>",0,corr_feedback,2,train,11,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,262,2.0.0,929962,614b3d6a4f76b8dfc939adf0,3,5,1477,,,,,,,,,"<img src= ""rock_img/I_Diorite_06.jpg"" style=""width:8cm; height:6.03cm;""><p>What type of rock is this?</p>",2,class_response,2,train,12,Diorite,Diorite,6,TRUE,3,3,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,263,2.0.0,930778,614b3d6a4f76b8dfc939adf0,3,5,812,,,,,,,,,"<img src= rock_img/I_Diorite_06.jpg style=""width:8cm; height:6.03cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>",0,corr_feedback,2,train,12,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,265,2.0.0,931978,614b3d6a4f76b8dfc939adf0,3,5,1197,,,,,,,,,,0,start_train,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,266,2.0.0,934645,614b3d6a4f76b8dfc939adf0,3,5,,,,,,,,,,,,cat_selection,2,train,1,,,,,,,3,4,2662.6,Diorite,Gabbro,"[0.19286724674139918,0.147776206062449,0.09125861473177867,0.20429379739311934,0.022699310821457704,0.18144069608967903,0.06840551342833837,0.09125861473177867]","[0.049806894605324184,0.15310934749349175,null,0.06449552082410676,0.058897754793242864,0.3758023209963254,0.2586817606225214,0.039206400664987484]",,,,,,,,,,
,,,,,,,,,,,paired-cat-display,267,1.0.0,973415,614b3d6a4f76b8dfc939adf0,3,5,,,,,,,,,,,,paired_cat_display,2,train,1,,,,,,,,,5641.1,,,,,has snowflake like patterns ,dark craggly shape,33127.3,,,,,,,
,,,,,,,,,,,html-button-response,268,2.0.0,975005,614b3d6a4f76b8dfc939adf0,3,5,,,,,,,,,,,,cat_selection,2,train,2,,,,,,,1,3,1585,Andesite,Diorite,"[0.19286724674139918,0.147776206062449,0.09125861473177867,0.20429379739311934,0.022699310821457704,0.18144069608967903,0.06840551342833837,0.09125861473177867]","[null,0.08856316635553696,0.4438626247663791,0.1727402847810117,0.02939034919931524,0.08353859804287304,0.028541669714642635,0.15336330714024118]",,,,,,,,,,
,,,,,,,,,,,paired-cat-display,269,1.0.0,1030319,614b3d6a4f76b8dfc939adf0,3,5,,,,,,,,,,,,paired_cat_display,2,train,2,,,,,,,,,13992.3,,,,,speckled flakes are smaller,,41319.2,,,,,,has speckled flakes,
,,,,,,,,,,,html-button-response,270,2.0.0,1031834,614b3d6a4f76b8dfc939adf0,3,5,,,,,,,,,,,,cat_selection,2,train,3,,,,,,,3,6,1511.8,Diorite,Pegmatite,"[0.19286724674139918,0.147776206062449,0.09125861473177867,0.20429379739311934,0.022699310821457704,0.18144069608967903,0.06840551342833837,0.09125861473177867]","[0.049806894605324184,0.15310934749349175,null,0.06449552082410676,0.058897754793242864,0.3758023209963254,0.2586817606225214,0.039206400664987484]",,,,,,,,,,
,,,,,,,,,,,paired-cat-display,271,1.0.0,1093951,614b3d6a4f76b8dfc939adf0,3,5,,,,,,,,,,,,paired_cat_display,2,train,3,,,,,,,,,12535.7,,,,,snowflake like pattern,,49580.5,,,,,,,"usually has three different colors, in different patterns"
,,,,,,,,,,,html-button-response,273,2.0.0,1095354,614b3d6a4f76b8dfc939adf0,3,5,1399,,,,,,,,,,0,start_test,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,274,2.0.0,1102264,614b3d6a4f76b8dfc939adf0,3,5,6908,,,,,,,,,"<img src= ""rock_img/I_Gabbro_03.jpg"" style=""width:8cm; height:8.52cm;""><p>What type of rock is this?</p>",2,class_response,2,test,1,Diorite,Gabbro,3,FALSE,3,4,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,275,2.0.0,1102771,614b3d6a4f76b8dfc939adf0,3,5,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,276,2.0.0,1112521,614b3d6a4f76b8dfc939adf0,3,5,9746,,,,,,,,,"<img src= ""rock_img/I_Andesite_02.jpg"" style=""width:8cm; height:8.5cm;""><p>What type of rock is this?</p>",0,class_response,2,test,2,Andesite,Andesite,2,TRUE,1,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,277,2.0.0,1113022,614b3d6a4f76b8dfc939adf0,3,5,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,278,2.0.0,1122305,614b3d6a4f76b8dfc939adf0,3,5,9280,,,,,,,,,"<img src= ""rock_img/I_Peridotite_15.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>",6,class_response,2,test,3,Peridotite,Peridotite,15,TRUE,7,7,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,279,2.0.0,1122809,614b3d6a4f76b8dfc939adf0,3,5,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,280,2.0.0,1129178,614b3d6a4f76b8dfc939adf0,3,5,6365,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_03.jpg"" style=""width:8cm; height:5.239999999999999cm;""><p>What type of rock is this?</p>",5,class_response,2,test,4,Pegmatite,Pegmatite,3,TRUE,6,6,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,281,2.0.0,1129682,614b3d6a4f76b8dfc939adf0,3,5,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,4,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,282,2.0.0,1134682,614b3d6a4f76b8dfc939adf0,3,5,4997,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_12.jpg"" style=""width:8cm; height:5.7cm;""><p>What type of rock is this?</p>",5,class_response,2,test,5,Pegmatite,Pegmatite,12,TRUE,6,6,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,283,2.0.0,1135193,614b3d6a4f76b8dfc939adf0,3,5,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,5,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,284,2.0.0,1138842,614b3d6a4f76b8dfc939adf0,3,5,3645,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_16.jpg"" style=""width:8cm; height:5.8cm;""><p>What type of rock is this?</p>",5,class_response,2,test,6,Pegmatite,Pegmatite,16,TRUE,6,6,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,285,2.0.0,1139343,614b3d6a4f76b8dfc939adf0,3,5,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,6,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,286,2.0.0,1142601,614b3d6a4f76b8dfc939adf0,3,5,3254,,,,,,,,,"<img src= ""rock_img/I_Obsidian_10.jpg"" style=""width:8cm; height:6.260000000000001cm;""><p>What type of rock is this?</p>",5,class_response,2,test,7,Obsidian,Obsidian,10,TRUE,5,5,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,287,2.0.0,1143102,614b3d6a4f76b8dfc939adf0,3,5,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,7,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,288,2.0.0,1145410,614b3d6a4f76b8dfc939adf0,3,5,2304,,,,,,,,,"<img src= ""rock_img/I_Basalt_04.jpg"" style=""width:8cm; height:7.53cm;""><p>What type of rock is this?</p>",1,class_response,2,test,8,Basalt,Basalt,4,TRUE,2,2,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,289,2.0.0,1145920,614b3d6a4f76b8dfc939adf0,3,5,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,8,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,290,2.0.0,1152626,614b3d6a4f76b8dfc939adf0,3,5,6702,,,,,,,,,"<img src= ""rock_img/I_Gabbro_16.jpg"" style=""width:8cm; height:6.44cm;""><p>What type of rock is this?</p>",1,class_response,2,test,9,Gabbro,Gabbro,16,TRUE,4,4,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,291,2.0.0,1153129,614b3d6a4f76b8dfc939adf0,3,5,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,9,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,292,2.0.0,1154858,614b3d6a4f76b8dfc939adf0,3,5,1725,,,,,,,,,"<img src= ""rock_img/I_Pumice_02.jpg"" style=""width:8cm; height:7.3999999999999995cm;""><p>What type of rock is this?</p>",7,class_response,2,test,10,Pumice,Pumice,2,TRUE,8,8,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,293,2.0.0,1155359,614b3d6a4f76b8dfc939adf0,3,5,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,10,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,294,2.0.0,1170624,614b3d6a4f76b8dfc939adf0,3,5,15262,,,,,,,,,"<img src= ""rock_img/I_Peridotite_07.jpg"" style=""width:8cm; height:4.83cm;""><p>What type of rock is this?</p>",0,class_response,2,test,11,Peridotite,Peridotite,7,TRUE,7,7,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,295,2.0.0,1171126,614b3d6a4f76b8dfc939adf0,3,5,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,11,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,296,2.0.0,1188233,614b3d6a4f76b8dfc939adf0,3,5,17104,,,,,,,,,"<img src= ""rock_img/I_Andesite_09.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>",0,class_response,2,test,12,Andesite,Andesite,9,TRUE,1,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,297,2.0.0,1188743,614b3d6a4f76b8dfc939adf0,3,5,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,12,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,298,2.0.0,1191769,614b3d6a4f76b8dfc939adf0,3,5,3023,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_11.jpg"" style=""width:8cm; height:8.14cm;""><p>What type of rock is this?</p>",5,class_response,2,test,13,Pegmatite,Pegmatite,11,TRUE,6,6,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,299,2.0.0,1192270,614b3d6a4f76b8dfc939adf0,3,5,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,13,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,300,2.0.0,1193560,614b3d6a4f76b8dfc939adf0,3,5,1287,,,,,,,,,"<img src= ""rock_img/I_Obsidian_09.jpg"" style=""width:8cm; height:5cm;""><p>What type of rock is this?</p>",4,class_response,2,test,14,Obsidian,Obsidian,9,TRUE,5,5,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,301,2.0.0,1194064,614b3d6a4f76b8dfc939adf0,3,5,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,14,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,302,2.0.0,1195641,614b3d6a4f76b8dfc939adf0,3,5,1573,,,,,,,,,"<img src= ""rock_img/I_Pumice_05.jpg"" style=""width:8cm; height:7.25cm;""><p>What type of rock is this?</p>",7,class_response,2,test,15,Pumice,Pumice,5,TRUE,8,8,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,303,2.0.0,1196156,614b3d6a4f76b8dfc939adf0,3,5,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,15,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,304,2.0.0,1198024,614b3d6a4f76b8dfc939adf0,3,5,1865,,,,,,,,,"<img src= ""rock_img/I_Basalt_02.jpg"" style=""width:8cm; height:6.45cm;""><p>What type of rock is this?</p>",1,class_response,2,test,16,Basalt,Basalt,2,TRUE,2,2,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,305,2.0.0,1198539,614b3d6a4f76b8dfc939adf0,3,5,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,16,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,306,2.0.0,1204105,614b3d6a4f76b8dfc939adf0,3,5,5562,,,,,,,,,"<img src= ""rock_img/I_Basalt_11.jpg"" style=""width:8cm; height:5.359999999999999cm;""><p>What type of rock is this?</p>",0,class_response,2,test,17,Basalt,Basalt,11,TRUE,2,2,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,307,2.0.0,1204608,614b3d6a4f76b8dfc939adf0,3,5,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,17,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,308,2.0.0,1218786,614b3d6a4f76b8dfc939adf0,3,5,14174,,,,,,,,,"<img src= ""rock_img/I_Andesite_11.jpg"" style=""width:8cm; height:4.92cm;""><p>What type of rock is this?</p>",0,class_response,2,test,18,Andesite,Andesite,11,TRUE,1,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,309,2.0.0,1219292,614b3d6a4f76b8dfc939adf0,3,5,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,18,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,310,2.0.0,1220690,614b3d6a4f76b8dfc939adf0,3,5,1394,,,,,,,,,"<img src= ""rock_img/I_Basalt_01.jpg"" style=""width:8cm; height:7.880000000000001cm;""><p>What type of rock is this?</p>",1,class_response,2,test,19,Basalt,Basalt,1,TRUE,2,2,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,311,2.0.0,1221194,614b3d6a4f76b8dfc939adf0,3,5,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,19,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,312,2.0.0,1225984,614b3d6a4f76b8dfc939adf0,3,5,4787,,,,,,,,,"<img src= ""rock_img/I_Basalt_16.jpg"" style=""width:8cm; height:7.659999999999999cm;""><p>What type of rock is this?</p>",7,class_response,2,test,20,Pumice,Basalt,16,FALSE,8,2,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,313,2.0.0,1226486,614b3d6a4f76b8dfc939adf0,3,5,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,20,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,314,2.0.0,1227929,614b3d6a4f76b8dfc939adf0,3,5,1440,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_09.jpg"" style=""width:8cm; height:4.03cm;""><p>What type of rock is this?</p>",5,class_response,2,test,21,Pegmatite,Pegmatite,9,TRUE,6,6,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,315,2.0.0,1228441,614b3d6a4f76b8dfc939adf0,3,5,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,21,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,316,2.0.0,1235004,614b3d6a4f76b8dfc939adf0,3,5,6558,,,,,,,,,"<img src= ""rock_img/I_Andesite_03.jpg"" style=""width:8cm; height:5.73cm;""><p>What type of rock is this?</p>",0,class_response,2,test,22,Andesite,Andesite,3,TRUE,1,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,317,2.0.0,1235510,614b3d6a4f76b8dfc939adf0,3,5,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,22,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,318,2.0.0,1240569,614b3d6a4f76b8dfc939adf0,3,5,5056,,,,,,,,,"<img src= ""rock_img/I_Peridotite_06.jpg"" style=""width:8cm; height:7.53cm;""><p>What type of rock is this?</p>",6,class_response,2,test,23,Peridotite,Peridotite,6,TRUE,7,7,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,319,2.0.0,1241072,614b3d6a4f76b8dfc939adf0,3,5,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,23,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,320,2.0.0,1245050,614b3d6a4f76b8dfc939adf0,3,5,3973,,,,,,,,,"<img src= ""rock_img/I_Diorite_16.jpg"" style=""width:8cm; height:6.74cm;""><p>What type of rock is this?</p>",2,class_response,2,test,24,Diorite,Diorite,16,TRUE,3,3,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,321,2.0.0,1245552,614b3d6a4f76b8dfc939adf0,3,5,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,24,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,322,2.0.0,1247329,614b3d6a4f76b8dfc939adf0,3,5,1773,,,,,,,,,"<img src= ""rock_img/I_Basalt_12.jpg"" style=""width:8cm; height:6.010000000000001cm;""><p>What type of rock is this?</p>",7,class_response,2,test,25,Pumice,Basalt,12,FALSE,8,2,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,323,2.0.0,1247838,614b3d6a4f76b8dfc939adf0,3,5,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,25,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,324,2.0.0,1248698,614b3d6a4f76b8dfc939adf0,3,5,857,,,,,,,,,"<img src= ""rock_img/I_Pumice_06.jpg"" style=""width:8cm; height:6.9399999999999995cm;""><p>What type of rock is this?</p>",7,class_response,2,test,26,Pumice,Pumice,6,TRUE,8,8,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,325,2.0.0,1249203,614b3d6a4f76b8dfc939adf0,3,5,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,26,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,326,2.0.0,1250058,614b3d6a4f76b8dfc939adf0,3,5,851,,,,,,,,,"<img src= ""rock_img/I_Pumice_10.jpg"" style=""width:8cm; height:7.609999999999999cm;""><p>What type of rock is this?</p>",7,class_response,2,test,27,Pumice,Pumice,10,TRUE,8,8,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,327,2.0.0,1250572,614b3d6a4f76b8dfc939adf0,3,5,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,27,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,328,2.0.0,1254442,614b3d6a4f76b8dfc939adf0,3,5,3866,,,,,,,,,"<img src= ""rock_img/I_Diorite_15.jpg"" style=""width:8cm; height:5.54cm;""><p>What type of rock is this?</p>",0,class_response,2,test,28,Diorite,Diorite,15,TRUE,3,3,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,329,2.0.0,1254947,614b3d6a4f76b8dfc939adf0,3,5,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,28,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,330,2.0.0,1257851,614b3d6a4f76b8dfc939adf0,3,5,2900,,,,,,,,,"<img src= ""rock_img/I_Peridotite_16.jpg"" style=""width:8cm; height:6.989999999999999cm;""><p>What type of rock is this?</p>",6,class_response,2,test,29,Peridotite,Peridotite,16,TRUE,7,7,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,331,2.0.0,1258358,614b3d6a4f76b8dfc939adf0,3,5,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,29,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,332,2.0.0,1259811,614b3d6a4f76b8dfc939adf0,3,5,1448,,,,,,,,,"<img src= ""rock_img/I_Pumice_13.jpg"" style=""width:8cm; height:8.200000000000001cm;""><p>What type of rock is this?</p>",7,class_response,2,test,30,Pumice,Pumice,13,TRUE,8,8,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,333,2.0.0,1260312,614b3d6a4f76b8dfc939adf0,3,5,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,30,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,334,2.0.0,1264035,614b3d6a4f76b8dfc939adf0,3,5,3718,,,,,,,,,"<img src= ""rock_img/I_Diorite_09.jpg"" style=""width:8cm; height:5.27cm;""><p>What type of rock is this?</p>",2,class_response,2,test,31,Diorite,Diorite,9,TRUE,3,3,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,335,2.0.0,1264547,614b3d6a4f76b8dfc939adf0,3,5,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,31,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,336,2.0.0,1279386,614b3d6a4f76b8dfc939adf0,3,5,14835,,,,,,,,,"<img src= ""rock_img/I_Gabbro_15.jpg"" style=""width:8cm; height:6.29cm;""><p>What type of rock is this?</p>",2,class_response,2,test,32,Diorite,Gabbro,15,FALSE,3,4,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,337,2.0.0,1279888,614b3d6a4f76b8dfc939adf0,3,5,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,32,,,,,,,,,,,,,,,,,,,,,,,
