width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_type,trial_index,plugin_version,time_elapsed,subjID,condition,stimID,rt,url,success,value,timeout,failed_images,failed_audio,failed_video,view_history,stimulus,response,trialType,cycle,phase,trial,resp,cat,token,corr,resp_num,cat_num,ref_cat_num,paired_cat_num,time_obs,ref_cat,paired_cat,ref_prob_dist,paired_prob_dist,text_Basalt,text_Gabbro,time_resp,text_Andesite,text_Obsidian,text_Diorite,text_Pegmatite,time_fb1,time_fb2,text_Peridotite
,,,,,,,,,,,html-button-response,356,2.0.0,2780828,5b233660648d5b0001b7de87,3,33,2139,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_15.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>",2,class_response,2,test,42,Pegmatite,Pegmatite,15,TRUE,6,6,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,357,2.0.0,2781340,5b233660648d5b0001b7de87,3,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,42,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,358,2.0.0,2785641,5b233660648d5b0001b7de87,3,33,4294,,,,,,,,,"<img src= ""rock_img/I_Obsidian_16.jpg"" style=""width:8cm; height:9.3cm;""><p>What type of rock is this?</p>",2,class_response,2,test,43,Diorite,Obsidian,16,FALSE,3,5,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,359,2.0.0,2786156,5b233660648d5b0001b7de87,3,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,43,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,360,2.0.0,2788764,5b233660648d5b0001b7de87,3,33,2603,,,,,,,,,"<img src= ""rock_img/I_Gabbro_10.jpg"" style=""width:8cm; height:5.680000000000001cm;""><p>What type of rock is this?</p>",7,class_response,2,test,44,Pumice,Gabbro,10,FALSE,8,4,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,361,2.0.0,2789267,5b233660648d5b0001b7de87,3,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,44,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,362,2.0.0,2792419,5b233660648d5b0001b7de87,3,33,3146,,,,,,,,,"<img src= ""rock_img/I_Peridotite_08.jpg"" style=""width:8cm; height:6.7cm;""><p>What type of rock is this?</p>",5,class_response,2,test,45,Pegmatite,Peridotite,8,FALSE,6,7,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,363,2.0.0,2792932,5b233660648d5b0001b7de87,3,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,45,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,364,2.0.0,2794534,5b233660648d5b0001b7de87,3,33,1598,,,,,,,,,"<img src= ""rock_img/I_Andesite_16.jpg"" style=""width:8cm; height:6.010000000000001cm;""><p>What type of rock is this?</p>",1,class_response,2,test,46,Basalt,Andesite,16,FALSE,2,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,365,2.0.0,2795049,5b233660648d5b0001b7de87,3,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,46,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,366,2.0.0,2795924,5b233660648d5b0001b7de87,3,33,870,,,,,,,,,"<img src= ""rock_img/I_Pumice_03.jpg"" style=""width:8cm; height:6.64cm;""><p>What type of rock is this?</p>",1,class_response,2,test,47,Pumice,Pumice,3,TRUE,8,8,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,367,2.0.0,2796432,5b233660648d5b0001b7de87,3,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,47,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,368,2.0.0,2797840,5b233660648d5b0001b7de87,3,33,1403,,,,,,,,,"<img src= ""rock_img/I_Diorite_14.jpg"" style=""width:8cm; height:5.71cm;""><p>What type of rock is this?</p>",5,class_response,2,test,48,Diorite,Diorite,14,TRUE,3,3,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,369,2.0.0,2798352,5b233660648d5b0001b7de87,3,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,48,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,370,2.0.0,2806076,5b233660648d5b0001b7de87,3,33,,,,,,,,,,,,cycle_feedback,,,,,,,,,,,,,,,,,,,,,,,,6312.4,1386.6,
,,,,,,,,,,,html-button-response,372,2.0.0,2808057,5b233660648d5b0001b7de87,3,33,1977,,,,,,,,,,0,start_train,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,374,2.0.0,2813223,5b233660648d5b0001b7de87,3,33,5162,,,,,,,,,"<img src= ""rock_img/I_Diorite_08.jpg"" style=""width:8cm; height:6.37cm;""><p>What type of rock is this?</p>",5,class_response,3,train,1,Pegmatite,Diorite,8,FALSE,6,3,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,375,2.0.0,2814320,5b233660648d5b0001b7de87,3,33,1094,,,,,,,,,"<img src= rock_img/I_Diorite_08.jpg style=""width:8cm; height:6.37cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>",0,corr_feedback,3,train,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,376,2.0.0,2817627,5b233660648d5b0001b7de87,3,33,3300,,,,,,,,,"<img src= ""rock_img/I_Pumice_08.jpg"" style=""width:8cm; height:6.67cm;""><p>What type of rock is this?</p>",7,class_response,3,train,2,Pumice,Pumice,8,TRUE,8,8,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,377,2.0.0,2818818,5b233660648d5b0001b7de87,3,33,1189,,,,,,,,,"<img src= rock_img/I_Pumice_08.jpg style=""width:8cm; height:6.67cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>",0,corr_feedback,3,train,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,378,2.0.0,2822050,5b233660648d5b0001b7de87,3,33,3229,,,,,,,,,"<img src= ""rock_img/I_Obsidian_14.jpg"" style=""width:8cm; height:7.64cm;""><p>What type of rock is this?</p>",2,class_response,3,train,3,Diorite,Obsidian,14,FALSE,3,5,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,379,2.0.0,2824215,5b233660648d5b0001b7de87,3,33,2161,,,,,,,,,"<img src= rock_img/I_Obsidian_14.jpg style=""width:8cm; height:7.64cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>",0,corr_feedback,3,train,3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,380,2.0.0,2831373,5b233660648d5b0001b7de87,3,33,7155,,,,,,,,,"<img src= ""rock_img/I_Andesite_04.jpg"" style=""width:8cm; height:5.96cm;""><p>What type of rock is this?</p>",6,class_response,3,train,4,Peridotite,Andesite,4,FALSE,7,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,381,2.0.0,2832323,5b233660648d5b0001b7de87,3,33,946,,,,,,,,,"<img src= rock_img/I_Andesite_04.jpg style=""width:8cm; height:5.96cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>",0,corr_feedback,3,train,4,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,382,2.0.0,2833349,5b233660648d5b0001b7de87,3,33,1019,,,,,,,,,"<img src= ""rock_img/I_Peridotite_12.jpg"" style=""width:8cm; height:4.54cm;""><p>What type of rock is this?</p>",5,class_response,3,train,5,Pegmatite,Peridotite,12,FALSE,6,7,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,383,2.0.0,2834258,5b233660648d5b0001b7de87,3,33,905,,,,,,,,,"<img src= rock_img/I_Peridotite_12.jpg style=""width:8cm; height:4.54cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>",0,corr_feedback,3,train,5,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,384,2.0.0,2837161,5b233660648d5b0001b7de87,3,33,2894,,,,,,,,,"<img src= ""rock_img/I_Diorite_07.jpg"" style=""width:8cm; height:5.239999999999999cm;""><p>What type of rock is this?</p>",4,class_response,3,train,6,Obsidian,Diorite,7,FALSE,5,3,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,385,2.0.0,2838414,5b233660648d5b0001b7de87,3,33,1247,,,,,,,,,"<img src= rock_img/I_Diorite_07.jpg style=""width:8cm; height:5.239999999999999cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>",0,corr_feedback,3,train,6,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,386,2.0.0,2842766,5b233660648d5b0001b7de87,3,33,4343,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_07.jpg"" style=""width:8cm; height:6.7cm;""><p>What type of rock is this?</p>",7,class_response,3,train,7,Pumice,Pegmatite,7,FALSE,8,6,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,387,2.0.0,2843998,5b233660648d5b0001b7de87,3,33,1229,,,,,,,,,"<img src= rock_img/I_Pegmatite_07.jpg style=""width:8cm; height:6.7cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>",0,corr_feedback,3,train,7,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,388,2.0.0,2846206,5b233660648d5b0001b7de87,3,33,2206,,,,,,,,,"<img src= ""rock_img/I_Basalt_09.jpg"" style=""width:8cm; height:6.2cm;""><p>What type of rock is this?</p>",3,class_response,3,train,8,Gabbro,Basalt,9,FALSE,4,2,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,389,2.0.0,2847436,5b233660648d5b0001b7de87,3,33,1226,,,,,,,,,"<img src= rock_img/I_Basalt_09.jpg style=""width:8cm; height:6.2cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>",0,corr_feedback,3,train,8,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,390,2.0.0,2849704,5b233660648d5b0001b7de87,3,33,2262,,,,,,,,,"<img src= ""rock_img/I_Gabbro_01.jpg"" style=""width:8cm; height:5.21cm;""><p>What type of rock is this?</p>",0,class_response,3,train,9,Andesite,Gabbro,1,FALSE,1,4,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,391,2.0.0,2851277,5b233660648d5b0001b7de87,3,33,1569,,,,,,,,,"<img src= rock_img/I_Gabbro_01.jpg style=""width:8cm; height:5.21cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>",0,corr_feedback,3,train,9,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,392,2.0.0,2851696,5b233660648d5b0001b7de87,3,33,411,,,,,,,,,"<img src= ""rock_img/I_Peridotite_14.jpg"" style=""width:8cm; height:5.3cm;""><p>What type of rock is this?</p>",5,class_response,3,train,10,Pegmatite,Peridotite,14,FALSE,6,7,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,393,2.0.0,2853805,5b233660648d5b0001b7de87,3,33,2105,,,,,,,,,"<img src= rock_img/I_Peridotite_14.jpg style=""width:8cm; height:5.3cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>",0,corr_feedback,3,train,10,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,394,2.0.0,2858139,5b233660648d5b0001b7de87,3,33,4332,,,,,,,,,"<img src= ""rock_img/I_Pumice_16.jpg"" style=""width:8cm; height:6.79cm;""><p>What type of rock is this?</p>",1,class_response,3,train,11,Basalt,Pumice,16,FALSE,2,8,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,395,2.0.0,2859866,5b233660648d5b0001b7de87,3,33,1725,,,,,,,,,"<img src= rock_img/I_Pumice_16.jpg style=""width:8cm; height:6.79cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>",0,corr_feedback,3,train,11,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,396,2.0.0,2864491,5b233660648d5b0001b7de87,3,33,4620,,,,,,,,,"<img src= ""rock_img/I_Andesite_07.jpg"" style=""width:8cm; height:5.93cm;""><p>What type of rock is this?</p>",3,class_response,3,train,12,Gabbro,Andesite,7,FALSE,4,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,397,2.0.0,2865923,5b233660648d5b0001b7de87,3,33,1426,,,,,,,,,"<img src= rock_img/I_Andesite_07.jpg style=""width:8cm; height:5.93cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>",0,corr_feedback,3,train,12,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,399,2.0.0,2867552,5b233660648d5b0001b7de87,3,33,1625,,,,,,,,,,0,start_train,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,400,2.0.0,3035066,5b233660648d5b0001b7de87,3,33,,,,,,,,,,,,cat_selection,3,train,1,,,,,,,6,7,167504.7,Pegmatite,Peridotite,"[0.14560063895324082,0.12375060382583626,0.09957287004156504,0.13467562138953856,0.13897428084295643,0.1335433708848719,0.14158154959711788,0.0823010644648731]","[0.13553805430382698,0.059160792727765726,0.19515569518024045,0.194354855401067,0.01531755488075854,null,0.3891776207702376,0.011295426736103646]",,,,,,,,,,
,,,,,,,,,,,paired-cat-display,401,1.0.0,3164917,5b233660648d5b0001b7de87,3,33,,,,,,,,,,,,paired_cat_display,3,train,1,,,,,,,,,10969.6,,,,,,,118867.4,,,,dark spots rough,,,sough scratch mishappen
,,,,,,,,,,,html-button-response,402,2.0.0,3203157,5b233660648d5b0001b7de87,3,33,,,,,,,,,,,,cat_selection,3,train,2,,,,,,,4,6,38236.8,Gabbro,Pegmatite,"[0.14560063895324082,0.12375060382583626,0.09957287004156504,0.13467562138953856,0.13897428084295643,0.1335433708848719,0.14158154959711788,0.0823010644648731]","[0.04215263787481917,0.06976722481491683,0.19797207211601603,null,0.13559416089700496,0.31621667433775913,0.061026955032890025,0.17727027492659392]",,,,,,,,,,
,,,,,,,,,,,paired-cat-display,403,1.0.0,3323688,5b233660648d5b0001b7de87,3,33,,,,,,,,,,,,paired_cat_display,3,train,2,,,,,,,,,33995.3,,,,,,"dark, rough bumpy",86524.7,,,,two tone spots small,,,
,,,,,,,,,,,html-button-response,404,2.0.0,3325105,5b233660648d5b0001b7de87,3,33,,,,,,,,,,,,cat_selection,3,train,3,,,,,,,3,6,1414.4,Diorite,Pegmatite,"[0.14560063895324082,0.12375060382583626,0.09957287004156504,0.13467562138953856,0.13897428084295643,0.1335433708848719,0.14158154959711788,0.0823010644648731]","[0.04129598657558866,0.2618632763577177,null,0.15534768939573024,0.04374089543600341,0.37653745009876194,0.11067047701455499,0.010544225121643262]",,,,,,,,,,
,,,,,,,,,,,paired-cat-display,405,1.0.0,3694950,5b233660648d5b0001b7de87,3,33,,,,,,,,,,,,paired_cat_display,3,train,3,,,,,,,,,7217,,,,,,,362614.8,,,rough spots light,spots smother light,,,
,,,,,,,,,,,html-button-response,407,2.0.0,3999823,5b233660648d5b0001b7de87,3,33,304870,,,,,,,,,,0,start_test,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,408,2.0.0,4001822,5b233660648d5b0001b7de87,3,33,1995,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_03.jpg"" style=""width:8cm; height:5.239999999999999cm;""><p>What type of rock is this?</p>",2,class_response,3,test,1,Pegmatite,Pegmatite,3,TRUE,6,6,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,409,2.0.0,4002330,5b233660648d5b0001b7de87,3,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,410,2.0.0,4004432,5b233660648d5b0001b7de87,3,33,2098,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_10.jpg"" style=""width:8cm; height:4.16cm;""><p>What type of rock is this?</p>",0,class_response,3,test,2,Pegmatite,Pegmatite,10,TRUE,6,6,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,411,2.0.0,4004947,5b233660648d5b0001b7de87,3,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,412,2.0.0,4010731,5b233660648d5b0001b7de87,3,33,5778,,,,,,,,,"<img src= ""rock_img/I_Gabbro_14.jpg"" style=""width:8cm; height:8.48cm;""><p>What type of rock is this?</p>",4,class_response,3,test,3,Obsidian,Gabbro,14,FALSE,5,4,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,413,2.0.0,4011242,5b233660648d5b0001b7de87,3,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,414,2.0.0,4015430,5b233660648d5b0001b7de87,3,33,4183,,,,,,,,,"<img src= ""rock_img/I_Gabbro_16.jpg"" style=""width:8cm; height:6.44cm;""><p>What type of rock is this?</p>",5,class_response,3,test,4,Gabbro,Gabbro,16,TRUE,4,4,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,415,2.0.0,4015940,5b233660648d5b0001b7de87,3,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,4,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,416,2.0.0,4017935,5b233660648d5b0001b7de87,3,33,1988,,,,,,,,,"<img src= ""rock_img/I_Gabbro_03.jpg"" style=""width:8cm; height:8.52cm;""><p>What type of rock is this?</p>",6,class_response,3,test,5,Gabbro,Gabbro,3,TRUE,4,4,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,417,2.0.0,4018451,5b233660648d5b0001b7de87,3,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,5,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,418,2.0.0,4020886,5b233660648d5b0001b7de87,3,33,2432,,,,,,,,,"<img src= ""rock_img/I_Andesite_10.jpg"" style=""width:8cm; height:4.16cm;""><p>What type of rock is this?</p>",7,class_response,3,test,6,Pumice,Andesite,10,FALSE,8,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,419,2.0.0,4021399,5b233660648d5b0001b7de87,3,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,6,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,420,2.0.0,4024210,5b233660648d5b0001b7de87,3,33,2808,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_15.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>",2,class_response,3,test,7,Diorite,Pegmatite,15,FALSE,3,6,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,421,2.0.0,4024714,5b233660648d5b0001b7de87,3,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,7,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,422,2.0.0,4029092,5b233660648d5b0001b7de87,3,33,4372,,,,,,,,,"<img src= ""rock_img/I_Obsidian_06.jpg"" style=""width:8cm; height:6.8cm;""><p>What type of rock is this?</p>",4,class_response,3,test,8,Obsidian,Obsidian,6,TRUE,5,5,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,423,2.0.0,4029605,5b233660648d5b0001b7de87,3,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,8,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,424,2.0.0,4031716,5b233660648d5b0001b7de87,3,33,2108,,,,,,,,,"<img src= ""rock_img/I_Obsidian_08.jpg"" style=""width:8cm; height:7.39cm;""><p>What type of rock is this?</p>",2,class_response,3,test,9,Obsidian,Obsidian,8,TRUE,5,5,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,425,2.0.0,4032223,5b233660648d5b0001b7de87,3,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,9,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,426,2.0.0,4034129,5b233660648d5b0001b7de87,3,33,1900,,,,,,,,,"<img src= ""rock_img/I_Basalt_16.jpg"" style=""width:8cm; height:7.659999999999999cm;""><p>What type of rock is this?</p>",1,class_response,3,test,10,Basalt,Basalt,16,TRUE,2,2,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,427,2.0.0,4034639,5b233660648d5b0001b7de87,3,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,10,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,428,2.0.0,4036382,5b233660648d5b0001b7de87,3,33,1736,,,,,,,,,"<img src= ""rock_img/I_Peridotite_16.jpg"" style=""width:8cm; height:6.989999999999999cm;""><p>What type of rock is this?</p>",5,class_response,3,test,11,Peridotite,Peridotite,16,TRUE,7,7,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,429,2.0.0,4036885,5b233660648d5b0001b7de87,3,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,11,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,430,2.0.0,4039305,5b233660648d5b0001b7de87,3,33,2417,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_12.jpg"" style=""width:8cm; height:5.7cm;""><p>What type of rock is this?</p>",7,class_response,3,test,12,Pumice,Pegmatite,12,FALSE,8,6,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,431,2.0.0,4039809,5b233660648d5b0001b7de87,3,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,12,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,432,2.0.0,4041935,5b233660648d5b0001b7de87,3,33,2119,,,,,,,,,"<img src= ""rock_img/I_Diorite_15.jpg"" style=""width:8cm; height:5.54cm;""><p>What type of rock is this?</p>",3,class_response,3,test,13,Gabbro,Diorite,15,FALSE,4,3,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,433,2.0.0,4042442,5b233660648d5b0001b7de87,3,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,13,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,434,2.0.0,4044979,5b233660648d5b0001b7de87,3,33,2532,,,,,,,,,"<img src= ""rock_img/I_Basalt_04.jpg"" style=""width:8cm; height:7.53cm;""><p>What type of rock is this?</p>",5,class_response,3,test,14,Basalt,Basalt,4,TRUE,2,2,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,435,2.0.0,4045494,5b233660648d5b0001b7de87,3,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,14,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,436,2.0.0,4047622,5b233660648d5b0001b7de87,3,33,2122,,,,,,,,,"<img src= ""rock_img/I_Obsidian_16.jpg"" style=""width:8cm; height:9.3cm;""><p>What type of rock is this?</p>",4,class_response,3,test,15,Obsidian,Obsidian,16,TRUE,5,5,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,437,2.0.0,4048126,5b233660648d5b0001b7de87,3,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,15,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,438,2.0.0,4049747,5b233660648d5b0001b7de87,3,33,1615,,,,,,,,,"<img src= ""rock_img/I_Pumice_02.jpg"" style=""width:8cm; height:7.3999999999999995cm;""><p>What type of rock is this?</p>",7,class_response,3,test,16,Pumice,Pumice,2,TRUE,8,8,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,439,2.0.0,4050255,5b233660648d5b0001b7de87,3,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,16,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,440,2.0.0,4051531,5b233660648d5b0001b7de87,3,33,1269,,,,,,,,,"<img src= ""rock_img/I_Diorite_02.jpg"" style=""width:8cm; height:6.27cm;""><p>What type of rock is this?</p>",2,class_response,3,test,17,Diorite,Diorite,2,TRUE,3,3,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,441,2.0.0,4052050,5b233660648d5b0001b7de87,3,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,17,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,442,2.0.0,4053127,5b233660648d5b0001b7de87,3,33,1072,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_06.jpg"" style=""width:8cm; height:5.17cm;""><p>What type of rock is this?</p>",6,class_response,3,test,18,Peridotite,Pegmatite,6,FALSE,7,6,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,443,2.0.0,4053630,5b233660648d5b0001b7de87,3,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,18,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,444,2.0.0,4054578,5b233660648d5b0001b7de87,3,33,942,,,,,,,,,"<img src= ""rock_img/I_Basalt_11.jpg"" style=""width:8cm; height:5.359999999999999cm;""><p>What type of rock is this?</p>",1,class_response,3,test,19,Basalt,Basalt,11,TRUE,2,2,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,445,2.0.0,4055083,5b233660648d5b0001b7de87,3,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,19,,,,,,,,,,,,,,,,,,,,,,,
