width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_type,trial_index,plugin_version,time_elapsed,subjID,condition,stimID,rt,url,success,value,timeout,failed_images,failed_audio,failed_video,view_history,stimulus,response,trialType,cycle,phase,trial,resp,cat,token,corr,resp_num,cat_num,rt_ref,rt_paired,ref_cat_num,paired_cat_num,ref_cat,paired_cat,text_Pegmatite,text_Andesite,time_obs,time_resp,text_Peridotite,text_Gabbro,time_fb1,time_fb2,text_Diorite,text_Pumice
,,,,,,,,,,,html-button-response,464,2.0.0,2078640,66293ce3dba0764775195e58,4,50,8259,,,,,,,,,"<img src= ""rock_img/I_Andesite_06.jpg"" style=""width:8cm; height:6.840000000000001cm;""><p>What type of rock is this?</p>",6,class_response,3,test,29,Andesite,Andesite,6,TRUE,1,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,465,2.0.0,2079144,66293ce3dba0764775195e58,4,50,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,29,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,466,2.0.0,2080333,66293ce3dba0764775195e58,4,50,1186,,,,,,,,,"<img src= ""rock_img/I_Diorite_12.jpg"" style=""width:8cm; height:4.88cm;""><p>What type of rock is this?</p>",6,class_response,3,test,30,Peridotite,Diorite,12,FALSE,7,3,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,467,2.0.0,2080834,66293ce3dba0764775195e58,4,50,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,30,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,468,2.0.0,2082735,66293ce3dba0764775195e58,4,50,1899,,,,,,,,,"<img src= ""rock_img/I_Pumice_05.jpg"" style=""width:8cm; height:7.25cm;""><p>What type of rock is this?</p>",7,class_response,3,test,31,Pumice,Pumice,5,TRUE,8,8,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,469,2.0.0,2083243,66293ce3dba0764775195e58,4,50,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,31,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,470,2.0.0,2087380,66293ce3dba0764775195e58,4,50,4136,,,,,,,,,"<img src= ""rock_img/I_Diorite_11.jpg"" style=""width:8cm; height:7.11cm;""><p>What type of rock is this?</p>",2,class_response,3,test,32,Diorite,Diorite,11,TRUE,3,3,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,471,2.0.0,2087896,66293ce3dba0764775195e58,4,50,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,32,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,472,2.0.0,2090614,66293ce3dba0764775195e58,4,50,2715,,,,,,,,,"<img src= ""rock_img/I_Obsidian_06.jpg"" style=""width:8cm; height:6.8cm;""><p>What type of rock is this?</p>",4,class_response,3,test,33,Obsidian,Obsidian,6,TRUE,5,5,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,473,2.0.0,2091130,66293ce3dba0764775195e58,4,50,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,33,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,474,2.0.0,2094370,66293ce3dba0764775195e58,4,50,3238,,,,,,,,,"<img src= ""rock_img/I_Diorite_09.jpg"" style=""width:8cm; height:5.27cm;""><p>What type of rock is this?</p>",2,class_response,3,test,34,Diorite,Diorite,9,TRUE,3,3,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,475,2.0.0,2094873,66293ce3dba0764775195e58,4,50,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,34,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,476,2.0.0,2096505,66293ce3dba0764775195e58,4,50,1630,,,,,,,,,"<img src= ""rock_img/I_Andesite_14.jpg"" style=""width:8cm; height:5.449999999999999cm;""><p>What type of rock is this?</p>",5,class_response,3,test,35,Pegmatite,Andesite,14,FALSE,6,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,477,2.0.0,2097016,66293ce3dba0764775195e58,4,50,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,35,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,478,2.0.0,2106335,66293ce3dba0764775195e58,4,50,9317,,,,,,,,,"<img src= ""rock_img/I_Andesite_01.jpg"" style=""width:8cm; height:5.87cm;""><p>What type of rock is this?</p>",3,class_response,3,test,36,Gabbro,Andesite,1,FALSE,4,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,479,2.0.0,2106842,66293ce3dba0764775195e58,4,50,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,36,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,480,2.0.0,2108321,66293ce3dba0764775195e58,4,50,1478,,,,,,,,,"<img src= ""rock_img/I_Basalt_09.jpg"" style=""width:8cm; height:6.2cm;""><p>What type of rock is this?</p>",1,class_response,3,test,37,Basalt,Basalt,9,TRUE,2,2,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,481,2.0.0,2108835,66293ce3dba0764775195e58,4,50,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,37,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,482,2.0.0,2110040,66293ce3dba0764775195e58,4,50,1202,,,,,,,,,"<img src= ""rock_img/I_Obsidian_14.jpg"" style=""width:8cm; height:7.64cm;""><p>What type of rock is this?</p>",4,class_response,3,test,38,Obsidian,Obsidian,14,TRUE,5,5,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,483,2.0.0,2110556,66293ce3dba0764775195e58,4,50,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,38,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,484,2.0.0,2113435,66293ce3dba0764775195e58,4,50,2878,,,,,,,,,"<img src= ""rock_img/I_Gabbro_05.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>",3,class_response,3,test,39,Gabbro,Gabbro,5,TRUE,4,4,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,485,2.0.0,2113942,66293ce3dba0764775195e58,4,50,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,39,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,486,2.0.0,2116052,66293ce3dba0764775195e58,4,50,2108,,,,,,,,,"<img src= ""rock_img/I_Basalt_10.jpg"" style=""width:8cm; height:5.85cm;""><p>What type of rock is this?</p>",1,class_response,3,test,40,Basalt,Basalt,10,TRUE,2,2,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,487,2.0.0,2116556,66293ce3dba0764775195e58,4,50,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,40,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,488,2.0.0,2117945,66293ce3dba0764775195e58,4,50,1387,,,,,,,,,"<img src= ""rock_img/I_Pumice_16.jpg"" style=""width:8cm; height:6.79cm;""><p>What type of rock is this?</p>",7,class_response,3,test,41,Pumice,Pumice,16,TRUE,8,8,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,489,2.0.0,2118451,66293ce3dba0764775195e58,4,50,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,41,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,490,2.0.0,2128703,66293ce3dba0764775195e58,4,50,10249,,,,,,,,,"<img src= ""rock_img/I_Obsidian_05.jpg"" style=""width:8cm; height:6.33cm;""><p>What type of rock is this?</p>",4,class_response,3,test,42,Obsidian,Obsidian,5,TRUE,5,5,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,491,2.0.0,2129204,66293ce3dba0764775195e58,4,50,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,42,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,492,2.0.0,2132444,66293ce3dba0764775195e58,4,50,3238,,,,,,,,,"<img src= ""rock_img/I_Gabbro_03.jpg"" style=""width:8cm; height:8.52cm;""><p>What type of rock is this?</p>",3,class_response,3,test,43,Gabbro,Gabbro,3,TRUE,4,4,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,493,2.0.0,2132957,66293ce3dba0764775195e58,4,50,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,43,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,494,2.0.0,2154262,66293ce3dba0764775195e58,4,50,21302,,,,,,,,,"<img src= ""rock_img/I_Peridotite_10.jpg"" style=""width:8cm; height:5.390000000000001cm;""><p>What type of rock is this?</p>",7,class_response,3,test,44,Pumice,Peridotite,10,FALSE,8,7,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,495,2.0.0,2154772,66293ce3dba0764775195e58,4,50,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,44,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,496,2.0.0,2156079,66293ce3dba0764775195e58,4,50,1304,,,,,,,,,"<img src= ""rock_img/I_Basalt_02.jpg"" style=""width:8cm; height:6.45cm;""><p>What type of rock is this?</p>",1,class_response,3,test,45,Basalt,Basalt,2,TRUE,2,2,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,497,2.0.0,2156590,66293ce3dba0764775195e58,4,50,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,45,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,498,2.0.0,2175962,66293ce3dba0764775195e58,4,50,19370,,,,,,,,,"<img src= ""rock_img/I_Peridotite_02.jpg"" style=""width:8cm; height:5.859999999999999cm;""><p>What type of rock is this?</p>",3,class_response,3,test,46,Gabbro,Peridotite,2,FALSE,4,7,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,499,2.0.0,2176470,66293ce3dba0764775195e58,4,50,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,46,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,500,2.0.0,2187346,66293ce3dba0764775195e58,4,50,10874,,,,,,,,,"<img src= ""rock_img/I_Andesite_11.jpg"" style=""width:8cm; height:4.92cm;""><p>What type of rock is this?</p>",5,class_response,3,test,47,Pegmatite,Andesite,11,FALSE,6,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,501,2.0.0,2187847,66293ce3dba0764775195e58,4,50,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,47,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,502,2.0.0,2189358,66293ce3dba0764775195e58,4,50,1508,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_09.jpg"" style=""width:8cm; height:4.03cm;""><p>What type of rock is this?</p>",5,class_response,3,test,48,Pegmatite,Pegmatite,9,TRUE,6,6,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,503,2.0.0,2189866,66293ce3dba0764775195e58,4,50,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,48,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,504,2.0.0,2208477,66293ce3dba0764775195e58,4,50,,,,,,,,,,,,cycle_feedback,,,,,,,,,,,,,,,,,,,,,,5873.9,12724.7,,
,,,,,,,,,,,html-button-response,506,2.0.0,2210122,66293ce3dba0764775195e58,4,50,1644,,,,,,,,,,0,start_train,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,508,2.0.0,2213234,66293ce3dba0764775195e58,4,50,3111,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_10.jpg"" style=""width:8cm; height:4.16cm;""><p>What type of rock is this?</p>",5,class_response,4,train,1,Pegmatite,Pegmatite,10,TRUE,6,6,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,509,2.0.0,2214716,66293ce3dba0764775195e58,4,50,1481,,,,,,,,,"<img src= rock_img/I_Pegmatite_10.jpg style=""width:8cm; height:4.16cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>",0,corr_feedback,4,train,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,510,2.0.0,2216630,66293ce3dba0764775195e58,4,50,1913,,,,,,,,,"<img src= ""rock_img/I_Gabbro_14.jpg"" style=""width:8cm; height:8.48cm;""><p>What type of rock is this?</p>",0,class_response,4,train,2,Andesite,Gabbro,14,FALSE,1,4,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,511,2.0.0,2217809,66293ce3dba0764775195e58,4,50,1178,,,,,,,,,"<img src= rock_img/I_Gabbro_14.jpg style=""width:8cm; height:8.48cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>",0,corr_feedback,4,train,2,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,512,2.0.0,2220704,66293ce3dba0764775195e58,4,50,2893,,,,,,,,,"<img src= ""rock_img/I_Andesite_05.jpg"" style=""width:8cm; height:4.12cm;""><p>What type of rock is this?</p>",2,class_response,4,train,3,Diorite,Andesite,5,FALSE,3,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,513,2.0.0,2221985,66293ce3dba0764775195e58,4,50,1280,,,,,,,,,"<img src= rock_img/I_Andesite_05.jpg style=""width:8cm; height:4.12cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>",0,corr_feedback,4,train,3,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,514,2.0.0,2223660,66293ce3dba0764775195e58,4,50,1674,,,,,,,,,"<img src= ""rock_img/I_Basalt_11.jpg"" style=""width:8cm; height:5.359999999999999cm;""><p>What type of rock is this?</p>",7,class_response,4,train,4,Pumice,Basalt,11,FALSE,8,2,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,515,2.0.0,2225166,66293ce3dba0764775195e58,4,50,1505,,,,,,,,,"<img src= rock_img/I_Basalt_11.jpg style=""width:8cm; height:5.359999999999999cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>",0,corr_feedback,4,train,4,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,516,2.0.0,2226832,66293ce3dba0764775195e58,4,50,1665,,,,,,,,,"<img src= ""rock_img/I_Gabbro_13.jpg"" style=""width:8cm; height:5.08cm;""><p>What type of rock is this?</p>",0,class_response,4,train,5,Andesite,Gabbro,13,FALSE,1,4,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,517,2.0.0,2227939,66293ce3dba0764775195e58,4,50,1105,,,,,,,,,"<img src= rock_img/I_Gabbro_13.jpg style=""width:8cm; height:5.08cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>",0,corr_feedback,4,train,5,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,518,2.0.0,2229345,66293ce3dba0764775195e58,4,50,1405,,,,,,,,,"<img src= ""rock_img/I_Obsidian_12.jpg"" style=""width:8cm; height:6.53cm;""><p>What type of rock is this?</p>",4,class_response,4,train,6,Obsidian,Obsidian,12,TRUE,5,5,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,519,2.0.0,2230510,66293ce3dba0764775195e58,4,50,1164,,,,,,,,,"<img src= rock_img/I_Obsidian_12.jpg style=""width:8cm; height:6.53cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>",0,corr_feedback,4,train,6,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,520,2.0.0,2232619,66293ce3dba0764775195e58,4,50,2107,,,,,,,,,"<img src= ""rock_img/I_Pumice_02.jpg"" style=""width:8cm; height:7.3999999999999995cm;""><p>What type of rock is this?</p>",7,class_response,4,train,7,Pumice,Pumice,2,TRUE,8,8,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,521,2.0.0,2233824,66293ce3dba0764775195e58,4,50,1203,,,,,,,,,"<img src= rock_img/I_Pumice_02.jpg style=""width:8cm; height:7.3999999999999995cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>",0,corr_feedback,4,train,7,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,522,2.0.0,2236367,66293ce3dba0764775195e58,4,50,2541,,,,,,,,,"<img src= ""rock_img/I_Diorite_08.jpg"" style=""width:8cm; height:6.37cm;""><p>What type of rock is this?</p>",2,class_response,4,train,8,Diorite,Diorite,8,TRUE,3,3,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,523,2.0.0,2237520,66293ce3dba0764775195e58,4,50,1152,,,,,,,,,"<img src= rock_img/I_Diorite_08.jpg style=""width:8cm; height:6.37cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>",0,corr_feedback,4,train,8,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,524,2.0.0,2239058,66293ce3dba0764775195e58,4,50,1536,,,,,,,,,"<img src= ""rock_img/I_Pumice_06.jpg"" style=""width:8cm; height:6.9399999999999995cm;""><p>What type of rock is this?</p>",7,class_response,4,train,9,Pumice,Pumice,6,TRUE,8,8,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,525,2.0.0,2240358,66293ce3dba0764775195e58,4,50,1298,,,,,,,,,"<img src= rock_img/I_Pumice_06.jpg style=""width:8cm; height:6.9399999999999995cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>",0,corr_feedback,4,train,9,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,526,2.0.0,2241826,66293ce3dba0764775195e58,4,50,1467,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_06.jpg"" style=""width:8cm; height:5.17cm;""><p>What type of rock is this?</p>",5,class_response,4,train,10,Pegmatite,Pegmatite,6,TRUE,6,6,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,527,2.0.0,2242720,66293ce3dba0764775195e58,4,50,893,,,,,,,,,"<img src= rock_img/I_Pegmatite_06.jpg style=""width:8cm; height:5.17cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>",0,corr_feedback,4,train,10,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,528,2.0.0,2245022,66293ce3dba0764775195e58,4,50,2301,,,,,,,,,"<img src= ""rock_img/I_Peridotite_07.jpg"" style=""width:8cm; height:4.83cm;""><p>What type of rock is this?</p>",0,class_response,4,train,11,Andesite,Peridotite,7,FALSE,1,7,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,529,2.0.0,2246222,66293ce3dba0764775195e58,4,50,1199,,,,,,,,,"<img src= rock_img/I_Peridotite_07.jpg style=""width:8cm; height:4.83cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>",0,corr_feedback,4,train,11,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,530,2.0.0,2247838,66293ce3dba0764775195e58,4,50,1615,,,,,,,,,"<img src= ""rock_img/I_Diorite_15.jpg"" style=""width:8cm; height:5.54cm;""><p>What type of rock is this?</p>",0,class_response,4,train,12,Andesite,Diorite,15,FALSE,1,3,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,531,2.0.0,2249118,66293ce3dba0764775195e58,4,50,1280,,,,,,,,,"<img src= rock_img/I_Diorite_15.jpg style=""width:8cm; height:5.54cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>",0,corr_feedback,4,train,12,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,533,2.0.0,2250515,66293ce3dba0764775195e58,4,50,1395,,,,,,,,,,0,start_train,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,534,2.0.0,2253240,66293ce3dba0764775195e58,4,50,,,,,,,,,,,,cat_selection,4,train,1,,,,,,,1824.8,899,3,1,Diorite,Andesite,,,,,,,,,,
,,,,,,,,,,,paired-cat-display,535,1.0.0,2306511,66293ce3dba0764775195e58,4,50,,,,,,,,,,,,paired_cat_display,4,train,1,,,,,,,,,,,,,,stronger speckled more muted colors,14802.7,38465,,,,,strong changes in color more blended than andesite,
,,,,,,,,,,,html-button-response,536,2.0.0,2312020,66293ce3dba0764775195e58,4,50,,,,,,,,,,,,cat_selection,4,train,2,,,,,,,4367.7,1140.1,1,7,Andesite,Peridotite,,,,,,,,,,
,,,,,,,,,,,paired-cat-display,537,1.0.0,2373195,66293ce3dba0764775195e58,4,50,,,,,,,,,,,,paired_cat_display,4,train,2,,,,,,,,,,,,,,stronger color changes more speckled,15162.2,46010.1,larger color changes with crystalized,,,,,
,,,,,,,,,,,html-button-response,538,2.0.0,2376894,66293ce3dba0764775195e58,4,50,,,,,,,,,,,,cat_selection,4,train,3,,,,,,,2073.8,1624.4,1,3,Andesite,Diorite,,,,,,,,,,
,,,,,,,,,,,paired-cat-display,539,1.0.0,2506341,66293ce3dba0764775195e58,4,50,,,,,,,,,,,,paired_cat_display,4,train,3,,,,,,,,,,,,,,finer grained texture,24415,105029,,,,,coarse texture large grains,
,,,,,,,,,,,html-button-response,541,2.0.0,2507995,66293ce3dba0764775195e58,4,50,1653,,,,,,,,,,0,start_test,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,542,2.0.0,2525569,66293ce3dba0764775195e58,4,50,17573,,,,,,,,,"<img src= ""rock_img/I_Andesite_01.jpg"" style=""width:8cm; height:5.87cm;""><p>What type of rock is this?</p>",3,class_response,4,test,1,Andesite,Andesite,1,TRUE,1,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,543,2.0.0,2526072,66293ce3dba0764775195e58,4,50,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,544,2.0.0,2528748,66293ce3dba0764775195e58,4,50,2673,,,,,,,,,"<img src= ""rock_img/I_Diorite_11.jpg"" style=""width:8cm; height:7.11cm;""><p>What type of rock is this?</p>",2,class_response,4,test,2,Diorite,Diorite,11,TRUE,3,3,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,545,2.0.0,2529256,66293ce3dba0764775195e58,4,50,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,2,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,546,2.0.0,2530741,66293ce3dba0764775195e58,4,50,1483,,,,,,,,,"<img src= ""rock_img/I_Pumice_14.jpg"" style=""width:8cm; height:6.39cm;""><p>What type of rock is this?</p>",7,class_response,4,test,3,Pumice,Pumice,14,TRUE,8,8,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,547,2.0.0,2531255,66293ce3dba0764775195e58,4,50,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,3,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,548,2.0.0,2532746,66293ce3dba0764775195e58,4,50,1489,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_07.jpg"" style=""width:8cm; height:6.7cm;""><p>What type of rock is this?</p>",5,class_response,4,test,4,Pegmatite,Pegmatite,7,TRUE,6,6,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,549,2.0.0,2533261,66293ce3dba0764775195e58,4,50,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,4,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,550,2.0.0,2535647,66293ce3dba0764775195e58,4,50,2383,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_09.jpg"" style=""width:8cm; height:4.03cm;""><p>What type of rock is this?</p>",5,class_response,4,test,5,Pegmatite,Pegmatite,9,TRUE,6,6,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,551,2.0.0,2536153,66293ce3dba0764775195e58,4,50,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,5,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,552,2.0.0,2538770,66293ce3dba0764775195e58,4,50,2615,,,,,,,,,"<img src= ""rock_img/I_Andesite_09.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>",0,class_response,4,test,6,Andesite,Andesite,9,TRUE,1,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,553,2.0.0,2539271,66293ce3dba0764775195e58,4,50,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,6,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,554,2.0.0,2541873,66293ce3dba0764775195e58,4,50,2599,,,,,,,,,"<img src= ""rock_img/I_Pumice_05.jpg"" style=""width:8cm; height:7.25cm;""><p>What type of rock is this?</p>",7,class_response,4,test,7,Pumice,Pumice,5,TRUE,8,8,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,555,2.0.0,2542387,66293ce3dba0764775195e58,4,50,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,7,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,556,2.0.0,2546414,66293ce3dba0764775195e58,4,50,4026,,,,,,,,,"<img src= ""rock_img/I_Andesite_14.jpg"" style=""width:8cm; height:5.449999999999999cm;""><p>What type of rock is this?</p>",2,class_response,4,test,8,Diorite,Andesite,14,FALSE,3,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,557,2.0.0,2546919,66293ce3dba0764775195e58,4,50,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,8,,,,,,,,,,,,,,,,,,,,,,
