width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_type,trial_index,plugin_version,time_elapsed,subjID,condition,stimID,rt,url,success,value,timeout,failed_images,failed_audio,failed_video,view_history,stimulus,response,trialType,cycle,phase,trial,resp,cat,token,corr,resp_num,cat_num,rt_ref,rt_paired,ref_cat_num,paired_cat_num,ref_cat,paired_cat,text_Gabbro,text_Basalt,time_obs,time_resp,text_Peridotite,text_Pegmatite,text_Andesite,text_Diorite,time_fb1,time_fb2
,,,,,,,,,,,html-button-response,626,2.0.0,3534008,60fc2ec58ad0da367daee3c1,4,19,1472,,,,,,,,,"<img src= ""rock_img/I_Peridotite_16.jpg"" style=""width:8cm; height:6.989999999999999cm;""><p>What type of rock is this?</p>",6,class_response,4,test,43,Peridotite,Peridotite,16,TRUE,7,7,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,627,2.0.0,3534540,60fc2ec58ad0da367daee3c1,4,19,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,43,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,628,2.0.0,3536175,60fc2ec58ad0da367daee3c1,4,19,1608,,,,,,,,,"<img src= ""rock_img/I_Gabbro_16.jpg"" style=""width:8cm; height:6.44cm;""><p>What type of rock is this?</p>",3,class_response,4,test,44,Gabbro,Gabbro,16,TRUE,4,4,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,629,2.0.0,3536708,60fc2ec58ad0da367daee3c1,4,19,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,44,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,630,2.0.0,3538209,60fc2ec58ad0da367daee3c1,4,19,1475,,,,,,,,,"<img src= ""rock_img/I_Peridotite_07.jpg"" style=""width:8cm; height:4.83cm;""><p>What type of rock is this?</p>",6,class_response,4,test,45,Peridotite,Peridotite,7,TRUE,7,7,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,631,2.0.0,3538740,60fc2ec58ad0da367daee3c1,4,19,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,45,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,632,2.0.0,3539891,60fc2ec58ad0da367daee3c1,4,19,1124,,,,,,,,,"<img src= ""rock_img/I_Obsidian_04.jpg"" style=""width:8cm; height:6.930000000000001cm;""><p>What type of rock is this?</p>",4,class_response,4,test,46,Obsidian,Obsidian,4,TRUE,5,5,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,633,2.0.0,3540422,60fc2ec58ad0da367daee3c1,4,19,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,46,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,634,2.0.0,3542544,60fc2ec58ad0da367daee3c1,4,19,2092,,,,,,,,,"<img src= ""rock_img/I_Andesite_02.jpg"" style=""width:8cm; height:8.5cm;""><p>What type of rock is this?</p>",0,class_response,4,test,47,Andesite,Andesite,2,TRUE,1,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,635,2.0.0,3543077,60fc2ec58ad0da367daee3c1,4,19,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,47,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,636,2.0.0,3545926,60fc2ec58ad0da367daee3c1,4,19,2821,,,,,,,,,"<img src= ""rock_img/I_Gabbro_08.jpg"" style=""width:8cm; height:5.15cm;""><p>What type of rock is this?</p>",3,class_response,4,test,48,Gabbro,Gabbro,8,TRUE,4,4,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,637,2.0.0,3546460,60fc2ec58ad0da367daee3c1,4,19,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,48,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,638,2.0.0,3591467,60fc2ec58ad0da367daee3c1,4,19,,,,,,,,,,,,cycle_feedback,,,,,,,,,,,,,,,,,,,,,,,,15856.5,29077.2
,,,,,,,,,,,html-button-response,639,2.0.0,3595409,60fc2ec58ad0da367daee3c1,4,19,3886,,,,,,,,,"<p style=""font-size:20px; width:20cm; text-align: center;"">Good job! You have completed the main experiment.</p><p style=""font-size:20px; width:20cm; text-align: center;"">Before you return to Prolific, please complete a short survey.</p>",0,start_survey,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,survey,640,2.0.0,3651502,60fc2ec58ad0da367daee3c1,4,19,56001,,,,,,,,,,"{""page1"":{""Q1"":4,""Q3"":4,""Q2"":3},""question1"":null,""page2"":{""Q4"":4,""Q5"":3,""Q6"":2},""question2"":null,""page3"":{""Q9"":3,""Q8"":3,""Q7"":3},""question3"":null}",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,fullscreen,641,2.0.0,3652518,60fc2ec58ad0da367daee3c1,4,19,null,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
