"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","ref_cat_num","paired_cat_num","time_obs","ref_cat","paired_cat","ref_prob_dist","paired_prob_dist","text_Basalt","text_Pumice","time_resp","text_Gabbro","text_Peridotite","text_Diorite","time_fb1","time_fb2","text_Pegmatite","text_Andesite"
"","","","","","","","","","","","html-button-response","128","2.0.0","189961","62728884995a1a76605d0214","3","44","829","","","","","","","","","<img src= ""rock_img/I_Obsidian_12.jpg"" style=""width:8cm; height:6.53cm;""><p>What type of rock is this?</p>","1","class_response","1","train","12","Basalt","Obsidian","12","false","2","5","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","129","2.0.0","190800","62728884995a1a76605d0214","3","44","837","","","","","","","","","<img src= rock_img/I_Obsidian_12.jpg style=""width:8cm; height:6.53cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","1","train","12","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","130","2.0.0","199383","62728884995a1a76605d0214","3","44","8582","","","","","","","","[{""page_index"":0,""viewing_time"":3631},{""page_index"":1,""viewing_time"":1440},{""page_index"":2,""viewing_time"":1633},{""page_index"":3,""viewing_time"":1879}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","131","2.0.0","200664","62728884995a1a76605d0214","3","44","1278","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","132","2.0.0","205599","62728884995a1a76605d0214","3","44","","","","","","","","","","","","cat_selection","1","train","1","","","","","","","2","8","4933.300000000745","Basalt","Pumice","[0.14361702127659576,0.14361702127659576,0.10106382978723405,0.14361702127659576,0.1223404255319149,0.1223404255319149,0.10106382978723405,0.1223404255319149]","[0.16084483951612658,null,0.14922148801243276,0.05546724245954846,0.059487196342048666,0.14844998171175092,0.16159604301942207,0.2649332089386705]","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","133","1.0.0","244103","62728884995a1a76605d0214","3","44","","","","","","","","","","","","paired_cat_display","1","train","1","","","","","","","","","6291.199999999255","","","","","dark colors earth","light see patterns","32205.099999997765","","","","","","",""
"","","","","","","","","","","","html-button-response","134","2.0.0","245702","62728884995a1a76605d0214","3","44","","","","","","","","","","","","cat_selection","1","train","2","","","","","","","4","7","1597.300000000745","Gabbro","Peridotite","[0.14361702127659576,0.14361702127659576,0.10106382978723405,0.14361702127659576,0.1223404255319149,0.1223404255319149,0.10106382978723405,0.1223404255319149]","[0.05299216556457884,0.1556709823843464,0.15936788920009626,null,0.062030104849355464,0.15688744529544146,0.36710142696286396,0.04594998574331756]","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","135","1.0.0","277014","62728884995a1a76605d0214","3","44","","","","","","","","","","","","paired_cat_display","1","train","2","","","","","","","","","6078","","","","","","","25229.10000000149","gray matter look","green frog look","","","","",""
"","","","","","","","","","","","html-button-response","136","2.0.0","278166","62728884995a1a76605d0214","3","44","","","","","","","","","","","","cat_selection","1","train","3","","","","","","","3","4","1149.699999999255","Diorite","Gabbro","[0.14361702127659576,0.14361702127659576,0.10106382978723405,0.14361702127659576,0.1223404255319149,0.1223404255319149,0.10106382978723405,0.1223404255319149]","[0.0498068946053242,0.049366125626516016,null,0.37572518642503405,0.21451258759370653,0.06457265539539818,0.05119531688856995,0.19482123346545113]","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","137","1.0.0","615327","62728884995a1a76605d0214","3","44","","","","","","","","","","","","paired_cat_display","1","train","3","","","","","","","","","16886.800000000745","","","","","","","320270.40000000224","dark with solids","","spot light color","","","",""
"","","","","","","","","","","","instructions","138","2.0.0","618136","62728884995a1a76605d0214","3","44","2807","","","","","","","","[{""page_index"":0,""viewing_time"":1358},{""page_index"":1,""viewing_time"":1448}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","139","2.0.0","620336","62728884995a1a76605d0214","3","44","2197","","","","","","","","","","0","start_test","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","140","2.0.0","623585","62728884995a1a76605d0214","3","44","3244","","","","","","","","","<img src= ""rock_img/I_Peridotite_16.jpg"" style=""width:8cm; height:6.989999999999999cm;""><p>What type of rock is this?</p>","6","class_response","1","test","1","Peridotite","Peridotite","16","true","7","7","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","141","2.0.0","624089","62728884995a1a76605d0214","3","44","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","1","test","1","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","142","2.0.0","625050","62728884995a1a76605d0214","3","44","959","","","","","","","","","<img src= ""rock_img/I_Pegmatite_03.jpg"" style=""width:8cm; height:5.239999999999999cm;""><p>What type of rock is this?</p>","1","class_response","1","test","2","Basalt","Pegmatite","03","false","2","6","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","143","2.0.0","625554","62728884995a1a76605d0214","3","44","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","1","test","2","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","144","2.0.0","626512","62728884995a1a76605d0214","3","44","954","","","","","","","","","<img src= ""rock_img/I_Andesite_04.jpg"" style=""width:8cm; height:5.96cm;""><p>What type of rock is this?</p>","3","class_response","1","test","3","Gabbro","Andesite","04","false","4","1","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","145","2.0.0","627015","62728884995a1a76605d0214","3","44","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","1","test","3","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","146","2.0.0","627789","62728884995a1a76605d0214","3","44","771","","","","","","","","","<img src= ""rock_img/I_Peridotite_07.jpg"" style=""width:8cm; height:4.83cm;""><p>What type of rock is this?</p>","0","class_response","1","test","4","Andesite","Peridotite","07","false","1","7","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","147","2.0.0","628294","62728884995a1a76605d0214","3","44","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","1","test","4","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","148","2.0.0","628944","62728884995a1a76605d0214","3","44","647","","","","","","","","","<img src= ""rock_img/I_Pumice_14.jpg"" style=""width:8cm; height:6.39cm;""><p>What type of rock is this?</p>","4","class_response","1","test","5","Obsidian","Pumice","14","false","5","8","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","149","2.0.0","629450","62728884995a1a76605d0214","3","44","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","1","test","5","","","","","","","","","","","","","","","","","","","","","","",""
