"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","ref_cat_num","paired_cat_num","time_obs","ref_cat","paired_cat","ref_prob_dist","paired_prob_dist","text_Basalt","text_Pegmatite","time_resp","text_Diorite","text_Peridotite","time_fb1","time_fb2","text_Obsidian"
"","","","","","","","","","","","html-keyboard-response","593","2.0.0","1631927","672ff35fc68be1c3a2a49e58","3","36","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","26","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","594","2.0.0","1633060","672ff35fc68be1c3a2a49e58","3","36","1130","","","","","","","","","<img src= ""rock_img/I_Obsidian_11.jpg"" style=""width:8cm; height:6.05cm;""><p>What type of rock is this?</p>","4","class_response","4","test","27","Obsidian","Obsidian","11","true","5","5","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","595","2.0.0","1633562","672ff35fc68be1c3a2a49e58","3","36","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","27","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","596","2.0.0","1635750","672ff35fc68be1c3a2a49e58","3","36","2184","","","","","","","","","<img src= ""rock_img/I_Pegmatite_15.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>","4","class_response","4","test","28","Obsidian","Pegmatite","15","false","5","6","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","597","2.0.0","1636251","672ff35fc68be1c3a2a49e58","3","36","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","28","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","598","2.0.0","1639740","672ff35fc68be1c3a2a49e58","3","36","3486","","","","","","","","","<img src= ""rock_img/I_Pumice_08.jpg"" style=""width:8cm; height:6.67cm;""><p>What type of rock is this?</p>","5","class_response","4","test","29","Pegmatite","Pumice","08","false","6","8","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","599","2.0.0","1640247","672ff35fc68be1c3a2a49e58","3","36","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","29","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","600","2.0.0","1641622","672ff35fc68be1c3a2a49e58","3","36","1370","","","","","","","","","<img src= ""rock_img/I_Diorite_08.jpg"" style=""width:8cm; height:6.37cm;""><p>What type of rock is this?</p>","6","class_response","4","test","30","Peridotite","Diorite","08","false","7","3","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","601","2.0.0","1642127","672ff35fc68be1c3a2a49e58","3","36","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","30","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","602","2.0.0","1643565","672ff35fc68be1c3a2a49e58","3","36","1435","","","","","","","","","<img src= ""rock_img/I_Diorite_06.jpg"" style=""width:8cm; height:6.03cm;""><p>What type of rock is this?</p>","3","class_response","4","test","31","Gabbro","Diorite","06","false","4","3","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","603","2.0.0","1644072","672ff35fc68be1c3a2a49e58","3","36","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","31","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","604","2.0.0","1645653","672ff35fc68be1c3a2a49e58","3","36","1578","","","","","","","","","<img src= ""rock_img/I_Obsidian_07.jpg"" style=""width:8cm; height:4.76cm;""><p>What type of rock is this?</p>","4","class_response","4","test","32","Obsidian","Obsidian","07","true","5","5","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","605","2.0.0","1646162","672ff35fc68be1c3a2a49e58","3","36","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","32","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","606","2.0.0","1647901","672ff35fc68be1c3a2a49e58","3","36","1736","","","","","","","","","<img src= ""rock_img/I_Pumice_05.jpg"" style=""width:8cm; height:7.25cm;""><p>What type of rock is this?</p>","7","class_response","4","test","33","Pumice","Pumice","05","true","8","8","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","607","2.0.0","1648414","672ff35fc68be1c3a2a49e58","3","36","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","33","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","608","2.0.0","1649654","672ff35fc68be1c3a2a49e58","3","36","1236","","","","","","","","","<img src= ""rock_img/I_Peridotite_10.jpg"" style=""width:8cm; height:5.390000000000001cm;""><p>What type of rock is this?</p>","6","class_response","4","test","34","Peridotite","Peridotite","10","true","7","7","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","609","2.0.0","1650156","672ff35fc68be1c3a2a49e58","3","36","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","34","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","610","2.0.0","1651277","672ff35fc68be1c3a2a49e58","3","36","1117","","","","","","","","","<img src= ""rock_img/I_Pumice_16.jpg"" style=""width:8cm; height:6.79cm;""><p>What type of rock is this?</p>","3","class_response","4","test","35","Gabbro","Pumice","16","false","4","8","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","611","2.0.0","1651783","672ff35fc68be1c3a2a49e58","3","36","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","35","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","612","2.0.0","1653302","672ff35fc68be1c3a2a49e58","3","36","1515","","","","","","","","","<img src= ""rock_img/I_Basalt_08.jpg"" style=""width:8cm; height:10.44cm;""><p>What type of rock is this?</p>","4","class_response","4","test","36","Obsidian","Basalt","08","false","5","2","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","613","2.0.0","1653814","672ff35fc68be1c3a2a49e58","3","36","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","36","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","614","2.0.0","1655134","672ff35fc68be1c3a2a49e58","3","36","1315","","","","","","","","","<img src= ""rock_img/I_Obsidian_16.jpg"" style=""width:8cm; height:9.3cm;""><p>What type of rock is this?</p>","4","class_response","4","test","37","Obsidian","Obsidian","16","true","5","5","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","615","2.0.0","1655645","672ff35fc68be1c3a2a49e58","3","36","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","37","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","616","2.0.0","1659622","672ff35fc68be1c3a2a49e58","3","36","3973","","","","","","","","","<img src= ""rock_img/I_Basalt_16.jpg"" style=""width:8cm; height:7.659999999999999cm;""><p>What type of rock is this?</p>","6","class_response","4","test","38","Peridotite","Basalt","16","false","7","2","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","617","2.0.0","1660134","672ff35fc68be1c3a2a49e58","3","36","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","38","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","618","2.0.0","1665806","672ff35fc68be1c3a2a49e58","3","36","5668","","","","","","","","","<img src= ""rock_img/I_Gabbro_15.jpg"" style=""width:8cm; height:6.29cm;""><p>What type of rock is this?</p>","6","class_response","4","test","39","Peridotite","Gabbro","15","false","7","4","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","619","2.0.0","1666320","672ff35fc68be1c3a2a49e58","3","36","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","39","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","620","2.0.0","1671189","672ff35fc68be1c3a2a49e58","3","36","4866","","","","","","","","","<img src= ""rock_img/I_Gabbro_01.jpg"" style=""width:8cm; height:5.21cm;""><p>What type of rock is this?</p>","0","class_response","4","test","40","Andesite","Gabbro","01","false","1","4","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","621","2.0.0","1671691","672ff35fc68be1c3a2a49e58","3","36","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","40","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","622","2.0.0","1673132","672ff35fc68be1c3a2a49e58","3","36","1437","","","","","","","","","<img src= ""rock_img/I_Andesite_01.jpg"" style=""width:8cm; height:5.87cm;""><p>What type of rock is this?</p>","4","class_response","4","test","41","Obsidian","Andesite","01","false","5","1","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","623","2.0.0","1673646","672ff35fc68be1c3a2a49e58","3","36","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","41","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","624","2.0.0","1675519","672ff35fc68be1c3a2a49e58","3","36","1869","","","","","","","","","<img src= ""rock_img/I_Pegmatite_09.jpg"" style=""width:8cm; height:4.03cm;""><p>What type of rock is this?</p>","2","class_response","4","test","42","Diorite","Pegmatite","09","false","3","6","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","625","2.0.0","1676030","672ff35fc68be1c3a2a49e58","3","36","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","42","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","626","2.0.0","1677300","672ff35fc68be1c3a2a49e58","3","36","1267","","","","","","","","","<img src= ""rock_img/I_Obsidian_12.jpg"" style=""width:8cm; height:6.53cm;""><p>What type of rock is this?</p>","4","class_response","4","test","43","Obsidian","Obsidian","12","true","5","5","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","627","2.0.0","1677811","672ff35fc68be1c3a2a49e58","3","36","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","43","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","628","2.0.0","1678901","672ff35fc68be1c3a2a49e58","3","36","1086","","","","","","","","","<img src= ""rock_img/I_Obsidian_09.jpg"" style=""width:8cm; height:5cm;""><p>What type of rock is this?</p>","4","class_response","4","test","44","Obsidian","Obsidian","09","true","5","5","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","629","2.0.0","1679405","672ff35fc68be1c3a2a49e58","3","36","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","44","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","630","2.0.0","1681405","672ff35fc68be1c3a2a49e58","3","36","1996","","","","","","","","","<img src= ""rock_img/I_Diorite_07.jpg"" style=""width:8cm; height:5.239999999999999cm;""><p>What type of rock is this?</p>","6","class_response","4","test","45","Peridotite","Diorite","07","false","7","3","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","631","2.0.0","1681906","672ff35fc68be1c3a2a49e58","3","36","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","45","","","","","","","","","","","","","","","","","","","","",""
